Time;Channel A;Channel B
(s);(V);(V)

0,00000000;-2,98254200;-1,39421300
0,00666670;-2,96667100;-1,38444600
0,01333340;-2,96056700;-1,38444600
0,02000010;-2,97643800;-1,40031700
0,02666680;-2,97643800;-1,37345900
0,03333350;-2,95568300;-1,38933000
0,04000020;-2,97155400;-1,40520100
0,04666690;-2,97643800;-1,38444600
0,05333360;-2,96056700;-1,38444600
0,06000030;-2,98254200;-1,38444600
0,06666700;-2,98742500;-1,38933000
0,07333370;-2,95568300;-1,38444600
0,08000040;-2,98742500;-1,40520100
0,08666710;-2,97643800;-1,38933000
0,09333380;-2,96056700;-1,38444600
0,10000050;-2,98254200;-1,38444600
0,10666720;-2,97643800;-1,38933000
0,11333390;-2,95568300;-1,37834200
0,12000060;-2,97155400;-1,39421300
0,12666730;-2,96056700;-1,38444600
0,13333400;-2,96056700;-1,37834200
0,14000070;-2,98742500;-1,40520100
0,14666740;-2,97155400;-1,38444600
0,15333410;-2,96056700;-1,37834200
0,16000080;-2,97155400;-1,38933000
0,16666750;-2,97643800;-1,37834200
0,17333420;-2,96056700;-1,38444600
0,18000090;-2,96667100;-1,38933000
0,18666760;-2,96667100;-1,37345900
0,19333430;-2,96056700;-1,37834200
0,20000100;-2,98254200;-1,37834200
0,20666770;-2,97643800;-1,38933000
0,21333440;-2,96667100;-1,38933000
0,22000110;-2,98254200;-1,37834200
0,22666780;-2,97155400;-1,37834200
0,23333450;-2,97155400;-1,37345900
0,24000120;-2,98254200;-1,40031700
0,24666790;-2,96667100;-1,38444600
0,25333460;-2,96056700;-1,37834200
0,26000130;-2,97155400;-1,40031700
0,26666800;-2,97155400;-1,39421300
0,27333470;-2,96667100;-1,38933000
0,28000140;-2,98254200;-1,41008400
0,28666810;-2,96056700;-1,37834200
0,29333480;-2,96667100;-1,38444600
0,30000150;-2,97155400;-1,39421300
0,30666819;-2,98742500;-1,37834200
0,31333489;-2,95080000;-1,38444600
0,32000159;-2,97643800;-1,38444600
0,32666829;-2,97155400;-1,38444600
0,33333499;-2,95568300;-1,38444600
0,34000169;-2,98254200;-1,40520100
0,34666839;-2,96667100;-1,38444600
0,35333509;-2,95568300;-1,39421300
0,36000179;-2,98254200;-1,40031700
0,36666849;-2,96667100;-1,38444600
0,37333519;-2,97643800;-1,37345900
0,38000189;-2,97155400;-1,40031700
0,38666859;-2,96667100;-1,38444600
0,39333529;-2,95568300;-1,37834200
0,40000199;-2,98254200;-1,39421300
0,40666869;-2,98254200;-1,38933000
0,41333539;-2,96056700;-1,40031700
0,42000209;-2,97643800;-1,38933000
0,42666879;-2,96056700;-1,38933000
0,43333549;-2,96056700;-1,37834200
0,44000219;-2,98254200;-1,38933000
0,44666889;-2,96667100;-1,38444600
0,45333559;-2,95568300;-1,38444600
0,46000229;-2,97643800;-1,39421300
0,46666899;-2,97155400;-1,38933000
0,47333569;-2,96056700;-1,36857500
0,48000239;-2,97643800;-1,39421300
0,48666909;-2,96667100;-1,37834200
0,49333579;-2,95568300;-1,38933000
0,50000249;-2,96667100;-1,38933000
0,50666919;-2,97643800;-1,37345900
0,51333589;-2,96056700;-1,37345900
