Time;Channel A;Channel B
(s);(V);(V)

0,00000000;-1,07435000;-0,49322430
0,00666670;-1,06336200;-0,47735320
0,01333340;-1,07923300;-0,50421190
0,02000010;-1,07435000;-0,49810770
0,02666680;-1,06336200;-0,48834090
0,03333350;-1,08900000;-0,48834090
0,04000020;-1,07435000;-0,48834090
0,04666690;-1,06336200;-0,48834090
0,05333360;-1,07923300;-0,49322430
0,06000030;-1,07435000;-0,50421190
0,06666700;-1,06336200;-0,48834090
0,07333370;-1,08411700;-0,49322430
0,08000040;-1,06824600;-0,49810770
0,08666710;-1,06824600;-0,49322430
0,09333380;-1,07923300;-0,50421190
0,10000050;-1,06824600;-0,49322430
0,10666720;-1,06824600;-0,48834090
0,11333390;-1,07435000;-0,50421190
0,12000060;-1,07435000;-0,49322430
0,12666730;-1,06824600;-0,48834090
0,13333400;-1,07923300;-0,49810770
0,14000070;-1,06824600;-0,49810770
0,14666740;-1,06336200;-0,49322430
0,15333410;-1,07435000;-0,49810770
0,16000080;-1,07435000;-0,49810770
0,16666750;-1,06336200;-0,49322430
0,17333420;-1,08411700;-0,50909530
0,18000090;-1,06824600;-0,49810770
0,18666760;-1,06824600;-0,49322430
0,19333430;-1,07923300;-0,49810770
0,20000100;-1,07435000;-0,48834090
0,20666770;-1,06336200;-0,48223660
0,21333440;-1,07923300;-0,50421190
0,22000110;-1,06824600;-0,50421190
0,22666780;-1,06336200;-0,49322430
0,23333450;-1,08411700;-0,49810770
0,24000120;-1,07435000;-0,49322430
0,24666790;-1,06824600;-0,49322430
0,25333460;-1,07435000;-0,49810770
0,26000130;-1,08411700;-0,49810770
0,26666800;-1,06336200;-0,49810770
0,27333470;-1,07435000;-0,49810770
0,28000140;-1,06824600;-0,49810770
0,28666810;-1,07435000;-0,49322430
0,29333480;-1,08411700;-0,48834090
0,30000150;-1,06824600;-0,48834090
0,30666819;-1,05847900;-0,48834090
0,31333489;-1,08900000;-0,49322430
0,32000159;-1,07435000;-0,49810770
0,32666829;-1,05847900;-0,49322430
0,33333499;-1,08900000;-0,48834090
0,34000169;-1,07435000;-0,49810770
0,34666839;-1,06824600;-0,49322430
0,35333509;-1,07435000;-0,50421190
0,36000179;-1,08411700;-0,50421190
0,36666849;-1,06824600;-0,48834090
0,37333519;-1,08900000;-0,49810770
0,38000189;-1,06824600;-0,49322430
0,38666859;-1,07435000;-0,50421190
0,39333529;-1,07435000;-0,49322430
0,40000199;-1,06824600;-0,48834090
0,40666869;-1,06336200;-0,50421190
0,41333539;-1,07923300;-0,50421190
0,42000209;-1,07923300;-0,48223660
0,42666879;-1,06336200;-0,48834090
0,43333549;-1,07923300;-0,50909530
0,44000219;-1,06336200;-0,48223660
0,44666889;-1,06336200;-0,49322430
0,45333559;-1,07435000;-0,49322430
0,46000229;-1,07923300;-0,49322430
0,46666899;-1,05847900;-0,48223660
0,47333569;-1,07923300;-0,49322430
0,48000239;-1,07923300;-0,49810770
0,48666909;-1,06824600;-0,49322430
0,49333579;-1,07923300;-0,48834090
0,50000249;-1,06824600;-0,48834090
0,50666919;-1,06336200;-0,49322430
0,51333589;-1,07923300;-0,49810770
