Time;Channel A;Channel B
(s);(V);(V)

0,00000000;-2,30496900;-1,06946600
0,00666670;-2,30008600;-1,07435000
0,01333340;-2,30008600;-1,06458300
0,02000010;-2,31107300;-1,07435000
0,02666680;-2,31107300;-1,07435000
0,03333350;-2,29520200;-1,05970000
0,04000020;-2,31107300;-1,06946600
0,04666690;-2,31595700;-1,07435000
0,05333360;-2,30008600;-1,07435000
0,06000030;-2,31595700;-1,06946600
0,06666700;-2,31595700;-1,08533800
0,07333370;-2,29520200;-1,06458300
0,08000040;-2,30496900;-1,06946600
0,08666710;-2,30496900;-1,06946600
0,09333380;-2,30496900;-1,06458300
0,10000050;-2,31595700;-1,08045400
0,10666720;-2,31107300;-1,06946600
0,11333390;-2,30496900;-1,06946600
0,12000060;-2,31107300;-1,07435000
0,12666730;-2,29520200;-1,06946600
0,13333400;-2,30008600;-1,05970000
0,14000070;-2,31595700;-1,07435000
0,14666740;-2,30496900;-1,08045400
0,15333410;-2,30008600;-1,06946600
0,16000080;-2,31107300;-1,08045400
0,16666750;-2,31107300;-1,06946600
0,17333420;-2,30008600;-1,05970000
0,18000090;-2,30496900;-1,08045400
0,18666760;-2,31107300;-1,06458300
0,19333430;-2,30008600;-1,05970000
0,20000100;-2,32084000;-1,07435000
0,20666770;-2,31107300;-1,06946600
0,21333440;-2,30496900;-1,08045400
0,22000110;-2,30008600;-1,08045400
0,22666780;-2,30496900;-1,06458300
0,23333450;-2,30008600;-1,06946600
0,24000120;-2,32084000;-1,07435000
0,24666790;-2,30496900;-1,06946600
0,25333460;-2,31107300;-1,06458300
0,26000130;-2,30008600;-1,06946600
0,26666800;-2,29520200;-1,07435000
0,27333470;-2,30008600;-1,07435000
0,28000140;-2,31595700;-1,06946600
0,28666810;-2,30008600;-1,06458300
0,29333480;-2,29520200;-1,05970000
0,30000150;-2,30008600;-1,06946600
0,30666819;-2,30008600;-1,06946600
0,31333489;-2,30008600;-1,06946600
0,32000159;-2,30496900;-1,09022100
0,32666829;-2,32694400;-1,06458300
0,33333499;-2,32084000;-1,05359500
0,34000169;-2,31107300;-1,06946600
0,34666839;-2,30496900;-1,07435000
0,35333509;-2,29520200;-1,08045400
0,36000179;-2,31107300;-1,06946600
0,36666849;-2,31595700;-1,07435000
0,37333519;-2,30008600;-1,07435000
0,38000189;-2,31107300;-1,09022100
0,38666859;-2,30496900;-1,06458300
0,39333529;-2,30496900;-1,06458300
0,40000199;-2,30008600;-1,08533800
0,40666869;-2,30008600;-1,06946600
0,41333539;-2,30008600;-1,06946600
0,42000209;-2,31107300;-1,07435000
0,42666879;-2,30496900;-1,06458300
0,43333549;-2,30008600;-1,06946600
0,44000219;-2,30008600;-1,08045400
0,44666889;-2,30008600;-1,07435000
0,45333559;-2,30008600;-1,06946600
0,46000229;-2,32084000;-1,08045400
0,46666899;-2,30496900;-1,06946600
0,47333569;-2,29520200;-1,06946600
0,48000239;-2,31107300;-1,06946600
0,48666909;-2,30008600;-1,06946600
0,49333579;-2,30008600;-1,05970000
0,50000249;-2,30496900;-1,06946600
0,50666919;-2,30008600;-1,06458300
0,51333589;-2,28909800;-1,06946600
