Time;Channel A;Channel B
(s);(V);(V)

0,00000000;-2,52716400;-1,17446000
0,00666670;-2,51739700;-1,16347200
0,01333340;-2,50640900;-1,15858900
0,02000010;-2,51739700;-1,16957600
0,02666680;-2,52228000;-1,16347200
0,03333350;-2,51739700;-1,16347200
0,04000020;-2,52228000;-1,17446000
0,04666690;-2,52228000;-1,16957600
0,05333360;-2,50152600;-1,16347200
0,06000030;-2,52716400;-1,18544700
0,06666700;-2,51129300;-1,16347200
0,07333370;-2,51129300;-1,16347200
0,08000040;-2,53326800;-1,18544700
0,08666710;-2,50640900;-1,16347200
0,09333380;-2,50152600;-1,15370500
0,10000050;-2,51739700;-1,16957600
0,10666720;-2,51739700;-1,17446000
0,11333390;-2,50152600;-1,16347200
0,12000060;-2,52228000;-1,17934300
0,12666730;-2,51739700;-1,17446000
0,13333400;-2,50640900;-1,15370500
0,14000070;-2,53326800;-1,17934300
0,14666740;-2,51129300;-1,16347200
0,15333410;-2,49542200;-1,15858900
0,16000080;-2,51739700;-1,19033100
0,16666750;-2,51739700;-1,16957600
0,17333420;-2,49542200;-1,15858900
0,18000090;-2,52228000;-1,17934300
0,18666760;-2,52228000;-1,16347200
0,19333430;-2,50152600;-1,16957600
0,20000100;-2,52228000;-1,17934300
0,20666770;-2,51129300;-1,17446000
0,21333440;-2,49542200;-1,17446000
0,22000110;-2,52716400;-1,16957600
0,22666780;-2,52228000;-1,17934300
0,23333450;-2,50152600;-1,15858900
0,24000120;-2,52716400;-1,17446000
0,24666790;-2,52716400;-1,16347200
0,25333460;-2,49053800;-1,15370500
0,26000130;-2,51129300;-1,17446000
0,26666800;-2,51739700;-1,16957600
0,27333470;-2,50152600;-1,15858900
0,28000140;-2,52228000;-1,17446000
0,28666810;-2,51129300;-1,17934300
0,29333480;-2,49542200;-1,16957600
0,30000150;-2,52716400;-1,17446000
0,30666819;-2,51739700;-1,17934300
0,31333489;-2,50152600;-1,17446000
0,32000159;-2,51739700;-1,17934300
0,32666829;-2,50640900;-1,16347200
0,33333499;-2,50152600;-1,16347200
0,34000169;-2,51129300;-1,18544700
0,34666839;-2,51129300;-1,15858900
0,35333509;-2,51129300;-1,16957600
0,36000179;-2,52228000;-1,17934300
0,36666849;-2,50152600;-1,15858900
0,37333519;-2,50640900;-1,16347200
0,38000189;-2,51739700;-1,17934300
0,38666859;-2,51129300;-1,15858900
0,39333529;-2,50640900;-1,16957600
0,40000199;-2,52716400;-1,17934300
0,40666869;-2,52716400;-1,17446000
0,41333539;-2,50152600;-1,16347200
0,42000209;-2,52228000;-1,18544700
0,42666879;-2,51739700;-1,17446000
0,43333549;-2,51129300;-1,16347200
0,44000219;-2,51739700;-1,17446000
0,44666889;-2,51129300;-1,16347200
0,45333559;-2,51739700;-1,15370500
0,46000229;-2,52228000;-1,17934300
0,46666899;-2,50640900;-1,16957600
0,47333569;-2,50640900;-1,14271800
0,48000239;-2,51739700;-1,16347200
0,48666909;-2,51129300;-1,16347200
0,49333579;-2,50640900;-1,15858900
0,50000249;-2,52228000;-1,17446000
0,50666919;-2,50640900;-1,17446000
0,51333589;-2,50640900;-1,15858900
