Time;Channel A;Channel B
(s);(V);(V)

0,00000000;-3,26211700;-1,51996100
0,00666670;-3,27798800;-1,53583200
0,01333340;-3,27310500;-1,52606500
0,02000010;-3,26211700;-1,51507700
0,02666680;-3,27310500;-1,54071500
0,03333350;-3,27310500;-1,53583200
0,04000020;-3,26211700;-1,53583200
0,04666690;-3,27798800;-1,53583200
0,05333360;-3,27798800;-1,54682000
0,06000030;-3,25112900;-1,52606500
0,06666700;-3,28287100;-1,54071500
0,07333370;-3,26700000;-1,53583200
0,08000040;-3,25723400;-1,51996100
0,08666710;-3,28287100;-1,54071500
0,09333380;-3,27310500;-1,52606500
0,10000050;-3,25112900;-1,53094900
0,10666720;-3,27310500;-1,53583200
0,11333390;-3,27310500;-1,54071500
0,12000060;-3,25723400;-1,52606500
0,12666730;-3,27798800;-1,54071500
0,13333400;-3,26700000;-1,53583200
0,14000070;-3,25112900;-1,53094900
0,14666740;-3,28287100;-1,54071500
0,15333410;-3,26211700;-1,53583200
0,16000080;-3,26211700;-1,52606500
0,16666750;-3,29385900;-1,54071500
0,17333420;-3,27310500;-1,55170300
0,18000090;-3,25112900;-1,51996100
0,18666760;-3,27798800;-1,53583200
0,19333430;-3,27310500;-1,53583200
0,20000100;-3,25723400;-1,53583200
0,20666770;-3,27798800;-1,53583200
0,21333440;-3,26211700;-1,53583200
0,22000110;-3,26700000;-1,53094900
0,22666780;-3,27798800;-1,53583200
0,23333450;-3,26700000;-1,52606500
0,24000120;-3,26700000;-1,52606500
0,24666790;-3,27310500;-1,53583200
0,25333460;-3,26700000;-1,52606500
0,26000130;-3,25723400;-1,53583200
0,26666800;-3,27798800;-1,54682000
0,27333470;-3,26700000;-1,53583200
0,28000140;-3,26211700;-1,53094900
0,28666810;-3,26700000;-1,53583200
0,29333480;-3,26211700;-1,55170300
0,30000150;-3,25112900;-1,52606500
0,30666819;-3,27310500;-1,53583200
0,31333489;-3,26700000;-1,53583200
0,32000159;-3,25723400;-1,51996100
0,32666829;-3,27798800;-1,55170300
0,33333499;-3,26700000;-1,53583200
0,34000169;-3,25723400;-1,53094900
0,34666839;-3,26700000;-1,54071500
0,35333509;-3,27798800;-1,54071500
0,36000179;-3,25723400;-1,51019400
0,36666849;-3,27798800;-1,54071500
0,37333519;-3,27310500;-1,53094900
0,38000189;-3,25723400;-1,51996100
0,38666859;-3,28287100;-1,54682000
0,39333529;-3,26700000;-1,53094900
0,40000199;-3,26211700;-1,52606500
0,40666869;-3,27310500;-1,54071500
0,41333539;-3,26700000;-1,53094900
0,42000209;-3,26211700;-1,52606500
0,42666879;-3,27798800;-1,55170300
0,43333549;-3,26211700;-1,53583200
0,44000219;-3,25723400;-1,52606500
0,44666889;-3,26700000;-1,55170300
0,45333559;-3,26700000;-1,54682000
0,46000229;-3,25723400;-1,53583200
0,46666899;-3,27798800;-1,54682000
0,47333569;-3,26211700;-1,53094900
0,48000239;-3,25112900;-1,52606500
0,48666909;-3,26211700;-1,54071500
0,49333579;-3,26211700;-1,53583200
0,50000249;-3,24624600;-1,52606500
0,50666919;-3,27798800;-1,54682000
0,51333589;-3,27310500;-1,52606500
