Time;Channel A;Channel B
(s);(V);(V)

0,00000000;-1,88743700;-0,87046750
0,00666670;-1,86179900;-0,87046750
0,01333340;-1,88255400;-0,87046750
0,02000010;-1,87767100;-0,87535100
0,02666680;-1,87156600;-0,87535100
0,03333350;-1,87767100;-0,88145520
0,04000020;-1,88255400;-0,86558410
0,04666690;-1,86668300;-0,85459650
0,05333360;-1,89354200;-0,88145520
0,06000030;-1,87156600;-0,88145520
0,06666700;-1,86668300;-0,85947990
0,07333370;-1,88743700;-0,87535100
0,08000040;-1,88255400;-0,87535100
0,08666710;-1,88255400;-0,86558410
0,09333380;-1,89354200;-0,87535100
0,10000050;-1,88743700;-0,88145520
0,10666720;-1,87156600;-0,84971310
0,11333390;-1,87156600;-0,89122210
0,12000060;-1,88743700;-0,87046750
0,12666730;-1,88255400;-0,85459650
0,13333400;-1,87767100;-0,87046750
0,14000070;-1,88255400;-0,85947990
0,14666740;-1,87767100;-0,86558410
0,15333410;-1,88255400;-0,87535100
0,16000080;-1,88255400;-0,87046750
0,16666750;-1,87767100;-0,86558410
0,17333420;-1,88743700;-0,88145520
0,18000090;-1,88743700;-0,88145520
0,18666760;-1,87156600;-0,87046750
0,19333430;-1,88255400;-0,87535100
0,20000100;-1,89354200;-0,87046750
0,20666770;-1,87767100;-0,87046750
0,21333440;-1,88743700;-0,87535100
0,22000110;-1,89354200;-0,86558410
0,22666780;-1,86668300;-0,87046750
0,23333450;-1,88743700;-0,88633870
0,24000120;-1,88255400;-0,86558410
0,24666790;-1,87767100;-0,85947990
0,25333460;-1,87767100;-0,88633870
0,26000130;-1,88255400;-0,88145520
0,26666800;-1,86668300;-0,87046750
0,27333470;-1,89354200;-0,88633870
0,28000140;-1,89354200;-0,87046750
0,28666810;-1,87156600;-0,85947990
0,29333480;-1,88255400;-0,88633870
0,30000150;-1,86668300;-0,87535100
0,30666819;-1,88255400;-0,85947990
0,31333489;-1,88255400;-0,87535100
0,32000159;-1,87156600;-0,87046750
0,32666829;-1,87767100;-0,85947990
0,33333499;-1,88743700;-0,88633870
0,34000169;-1,89842500;-0,88145520
0,34666839;-1,88255400;-0,84971310
0,35333509;-1,89354200;-0,88633870
0,36000179;-1,87767100;-0,87046750
0,36666849;-1,88255400;-0,87046750
0,37333519;-1,89354200;-0,87046750
0,38000189;-1,87156600;-0,87535100
0,38666859;-1,86179900;-0,87046750
0,39333529;-1,87156600;-0,87535100
0,40000199;-1,88255400;-0,87535100
0,40666869;-1,87767100;-0,85947990
0,41333539;-1,89354200;-0,88145520
0,42000209;-1,87767100;-0,87535100
0,42666879;-1,87156600;-0,86558410
0,43333549;-1,87767100;-0,86558410
0,44000219;-1,88743700;-0,87535100
0,44666889;-1,87156600;-0,86558410
0,45333559;-1,88255400;-0,87535100
0,46000229;-1,87767100;-0,88145520
0,46666899;-1,87767100;-0,88145520
0,47333569;-1,89354200;-0,89122210
0,48000239;-1,88255400;-0,87046750
0,48666909;-1,86668300;-0,86558410
0,49333579;-1,88255400;-0,88145520
0,50000249;-1,87767100;-0,87046750
0,50666919;-1,87156600;-0,85947990
0,51333589;-1,88743700;-0,87046750
