Time;Channel A;Channel B
(s);(V);(V)

0,00000000;-1,30631200;-0,58722980
0,00666670;-1,30142800;-0,59333410
0,01333340;-1,29532400;-0,59821750
0,02000010;-1,30631200;-0,60310100
0,02666680;-1,29532400;-0,59821750
0,03333350;-1,29532400;-0,59333410
0,04000020;-1,29044100;-0,59821750
0,04666690;-1,29044100;-0,59821750
0,05333360;-1,29044100;-0,58722980
0,06000030;-1,30631200;-0,59821750
0,06666700;-1,29532400;-0,59821750
0,07333370;-1,29532400;-0,59333410
0,08000040;-1,29532400;-0,59821750
0,08666710;-1,29532400;-0,58722980
0,09333380;-1,29044100;-0,59821750
0,10000050;-1,29532400;-0,58722980
0,10666720;-1,29532400;-0,59821750
0,11333390;-1,29532400;-0,59333410
0,12000060;-1,30142800;-0,58722980
0,12666730;-1,29532400;-0,59333410
0,13333400;-1,29532400;-0,60798440
0,14000070;-1,29532400;-0,59333410
0,14666740;-1,30142800;-0,60310100
0,15333410;-1,29532400;-0,59333410
0,16000080;-1,28555700;-0,58722980
0,16666750;-1,29044100;-0,59333410
0,17333420;-1,28555700;-0,60310100
0,18000090;-1,30631200;-0,60310100
0,18666760;-1,29532400;-0,59821750
0,19333430;-1,29532400;-0,59821750
0,20000100;-1,29532400;-0,59821750
0,20666770;-1,29532400;-0,59821750
0,21333440;-1,30142800;-0,59821750
0,22000110;-1,30142800;-0,59821750
0,22666780;-1,29532400;-0,59821750
0,23333450;-1,29532400;-0,60310100
0,24000120;-1,29044100;-0,59333410
0,24666790;-1,29532400;-0,59333410
0,25333460;-1,29044100;-0,60310100
0,26000130;-1,30142800;-0,59821750
0,26666800;-1,29044100;-0,58722980
0,27333470;-1,29532400;-0,58722980
0,28000140;-1,30142800;-0,58722980
0,28666810;-1,29044100;-0,59821750
0,29333480;-1,29532400;-0,59333410
0,30000150;-1,29532400;-0,59821750
0,30666819;-1,29532400;-0,61408870
0,31333489;-1,28555700;-0,58234640
0,32000159;-1,30631200;-0,60310100
0,32666829;-1,29532400;-0,59333410
0,33333499;-1,30142800;-0,60310100
0,34000169;-1,30142800;-0,60310100
0,34666839;-1,29044100;-0,59333410
0,35333509;-1,28555700;-0,59333410
0,36000179;-1,29044100;-0,60798440
0,36666849;-1,30142800;-0,59333410
0,37333519;-1,29044100;-0,59821750
0,38000189;-1,29044100;-0,59821750
0,38666859;-1,29532400;-0,59821750
0,39333529;-1,29532400;-0,59821750
0,40000199;-1,30631200;-0,59821750
0,40666869;-1,30631200;-0,59821750
0,41333539;-1,28555700;-0,59821750
0,42000209;-1,30142800;-0,60310100
0,42666879;-1,29532400;-0,59821750
0,43333549;-1,29532400;-0,60310100
0,44000219;-1,29532400;-0,59821750
0,44666889;-1,29044100;-0,59333410
0,45333559;-1,29532400;-0,60310100
0,46000229;-1,30142800;-0,60310100
0,46666899;-1,30142800;-0,59821750
0,47333569;-1,29044100;-0,58234640
0,48000239;-1,29532400;-0,59333410
0,48666909;-1,29532400;-0,58722980
0,49333579;-1,28555700;-0,59821750
0,50000249;-1,30142800;-0,59333410
0,50666919;-1,28555700;-0,59821750
0,51333589;-1,29044100;-0,59333410
