Time;Channel A;Channel B
(s);(V);(V)

0,00000000;-1,60297900;-0,73373210
0,00666670;-1,58710800;-0,74471980
0,01333340;-1,58710800;-0,71908190
0,02000010;-1,61274600;-0,76059090
0,02666680;-1,59687500;-0,73373210
0,03333350;-1,57612000;-0,72884870
0,04000020;-1,59199100;-0,74471980
0,04666690;-1,59687500;-0,74471980
0,05333360;-1,58100400;-0,73373210
0,06000030;-1,60297900;-0,73983640
0,06666700;-1,60297900;-0,74471980
0,07333370;-1,57612000;-0,72884870
0,08000040;-1,59687500;-0,74471980
0,08666710;-1,58710800;-0,72396530
0,09333380;-1,58710800;-0,72884870
0,10000050;-1,60297900;-0,72884870
0,10666720;-1,58710800;-0,72884870
0,11333390;-1,57612000;-0,72884870
0,12000060;-1,60786200;-0,74471980
0,12666730;-1,58710800;-0,73373210
0,13333400;-1,58710800;-0,72396530
0,14000070;-1,59199100;-0,73373210
0,14666740;-1,59199100;-0,73983640
0,15333410;-1,58100400;-0,72884870
0,16000080;-1,58710800;-0,73983640
0,16666750;-1,58710800;-0,73373210
0,17333420;-1,58710800;-0,73983640
0,18000090;-1,59687500;-0,73373210
0,18666760;-1,58710800;-0,73373210
0,19333430;-1,59199100;-0,71908190
0,20000100;-1,59687500;-0,73373210
0,20666770;-1,59687500;-0,73373210
0,21333440;-1,58710800;-0,73983640
0,22000110;-1,60786200;-0,73983640
0,22666780;-1,58710800;-0,72884870
0,23333450;-1,59199100;-0,71908190
0,24000120;-1,60786200;-0,73373210
0,24666790;-1,58710800;-0,74471980
0,25333460;-1,56513200;-0,73983640
0,26000130;-1,60786200;-0,74960320
0,26666800;-1,58710800;-0,73373210
0,27333470;-1,57612000;-0,73373210
0,28000140;-1,60297900;-0,73983640
0,28666810;-1,59199100;-0,72884870
0,29333480;-1,58100400;-0,73373210
0,30000150;-1,59687500;-0,74471980
0,30666819;-1,58710800;-0,72884870
0,31333489;-1,58710800;-0,73373210
0,32000159;-1,60297900;-0,73373210
0,32666829;-1,59687500;-0,72884870
0,33333499;-1,59199100;-0,71908190
0,34000169;-1,60297900;-0,75570750
0,34666839;-1,59687500;-0,73373210
0,35333509;-1,58100400;-0,72884870
0,36000179;-1,60297900;-0,73373210
0,36666849;-1,58710800;-0,72884870
0,37333519;-1,58100400;-0,73373210
0,38000189;-1,59199100;-0,74471980
0,38666859;-1,59687500;-0,73373210
0,39333529;-1,58710800;-0,72396530
0,40000199;-1,60786200;-0,73373210
0,40666869;-1,58100400;-0,74471980
0,41333539;-1,58100400;-0,73983640
0,42000209;-1,59687500;-0,74471980
0,42666879;-1,59687500;-0,74471980
0,43333549;-1,58100400;-0,72884870
0,44000219;-1,60297900;-0,74960320
0,44666889;-1,57612000;-0,72396530
0,45333559;-1,58100400;-0,72396530
0,46000229;-1,59199100;-0,74960320
0,46666899;-1,59199100;-0,73373210
0,47333569;-1,59687500;-0,72396530
0,48000239;-1,59687500;-0,73983640
0,48666909;-1,59199100;-0,73983640
0,49333579;-1,59687500;-0,72884870
0,50000249;-1,60786200;-0,74471980
0,50666919;-1,60297900;-0,73983640
0,51333589;-1,59199100;-0,72884870
