Time,Channel A,Channel B
(s),(mV),(V)

0.00000000,20.92349000,-0.40528580
0.00100000,20.92349000,-0.40528580
0.00200000,22.71187000,-0.40528580
0.00300000,22.71187000,-0.40528580
0.00400000,22.71187000,-0.49378950
0.00500000,22.71187000,-0.40528580
0.00600000,22.71187000,-0.40528580
0.00700000,22.71187000,-0.40528580
0.00800000,22.71187000,-0.40528580
0.00900000,24.50636000,-0.40528580
0.01000000,22.71187000,-0.40528580
0.01100000,22.71187000,-0.49378950
0.01200000,24.50636000,-0.40528580
0.01300000,22.71187000,-0.49378950
0.01400000,22.71187000,-0.40528580
0.01500000,22.71187000,-0.49378950
0.01600000,22.71187000,-0.40528580
0.01700000,22.71187000,-0.40528580
0.01800000,22.71187000,-0.40528580
0.01900000,20.92349000,-0.49378950
0.02000000,22.71187000,-0.40528580
0.02100000,22.71187000,-0.49378950
0.02200000,20.92349000,-0.40528580
0.02300000,22.71187000,-0.49378950
0.02400000,22.71187000,-0.49378950
0.02500000,24.50636000,-0.49378950
0.02600000,22.71187000,-0.49378950
0.02700000,22.71187000,-0.40528580
0.02800000,24.50636000,-0.49378950
0.02900000,22.71187000,-0.40528580
0.03000000,24.50636000,-0.40528580
0.03100000,22.71187000,-0.40528580
0.03200000,22.71187000,-0.40528580
0.03300000,22.71187000,-0.49378950
0.03400000,22.71187000,-0.40528580
0.03500000,22.71187000,-0.40528580
0.03600000,22.71187000,-0.40528580
0.03700000,22.71187000,-0.40528580
0.03800000,22.71187000,-0.49378950
0.03900000,22.71187000,-0.49378950
0.04000000,22.71187000,-0.40528580
0.04100000,22.71187000,-0.49378950
0.04200000,22.71187000,-0.49378950
0.04300000,22.71187000,-0.49378950
0.04400000,20.92349000,-0.40528580
0.04500000,24.50636000,-0.40528580
0.04600000,22.71187000,-0.40528580
0.04700000,22.71187000,-0.40528580
0.04800000,24.50636000,-0.40528580
0.04900000,20.92349000,-0.40528580
0.05000000,22.71187000,-0.40528580
0.05100000,24.50636000,-0.49378950
0.05200000,22.71187000,-0.40528580
0.05300000,22.71187000,-0.40528580
0.05400000,22.71187000,-0.40528580
0.05500000,22.71187000,-0.49378950
0.05600000,22.71187000,-0.49378950
0.05700000,22.71187000,-0.40528580
0.05800000,22.71187000,-0.40528580
0.05900000,22.71187000,-0.40528580
0.06000000,20.92349000,-0.40528580
0.06100000,22.71187000,-0.49378950
0.06200000,20.92349000,-0.49378950
0.06300000,22.71187000,-0.49378950
0.06400000,22.71187000,-0.40528580
0.06500000,24.50636000,-0.49378950
0.06600000,22.71187000,-0.40528580
0.06700000,22.71187000,-0.40528580
0.06800000,22.71187000,-0.40528580
0.06900000,22.71187000,-0.49378950
0.07000000,22.71187000,-0.40528580
