Time;Channel A;Channel B
(s);(V);(V)

0,00000000;2,28299400;0,94249780
0,00666670;2,28787700;0,94249780
0,01333340;2,29398100;0,93273100
0,02000010;2,28787700;0,94249780
0,02666680;2,29398100;0,94249780
0,03333350;2,27811000;0,93761440
0,04000020;2,28299400;0,93761440
0,04666690;2,27811000;0,93273100
0,05333360;2,28787700;0,93273100
0,06000030;2,28299400;0,93761440
0,06666700;2,29886500;0,94249780
0,07333370;2,28787700;0,94249780
0,08000040;2,28299400;0,93761440
0,08666710;2,28787700;0,94249780
0,09333380;2,28299400;0,93273100
0,10000050;2,28299400;0,93761440
0,10666720;2,29398100;0,93273100
0,11333390;2,28299400;0,94249780
0,12000060;2,28299400;0,94249780
0,12666730;2,28787700;0,94249780
0,13333400;2,28787700;0,93761440
0,14000070;2,28787700;0,94249780
0,14666740;2,28787700;0,93761440
0,15333410;2,28787700;0,94249780
0,16000080;2,29398100;0,93761440
0,16666750;2,28787700;0,93273100
0,17333420;2,28787700;0,94249780
0,18000090;2,27200600;0,93761440
0,18666760;2,28787700;0,94738130
0,19333430;2,27200600;0,93273100
0,20000100;2,28787700;0,93761440
0,20666770;2,28299400;0,94249780
0,21333440;2,27811000;0,93273100
0,22000110;2,29398100;0,93273100
0,22666780;2,29398100;0,94249780
0,23333450;2,26712300;0,92662680
0,24000120;2,29398100;0,94249780
0,24666790;2,28299400;0,94738130
0,25333460;2,27811000;0,93273100
0,26000130;2,27811000;0,93761440
0,26666800;2,28787700;0,94738130
0,27333470;2,28299400;0,93273100
0,28000140;2,28299400;0,94249780
0,28666810;2,28787700;0,94249780
0,29333480;2,27200600;0,94249780
0,30000150;2,28299400;0,94249780
0,30666819;2,29398100;0,93761440
0,31333489;2,28299400;0,92662680
0,32000159;2,28299400;0,94249780
0,32666829;2,29886500;0,93761440
0,33333499;2,28787700;0,94249780
0,34000169;2,29398100;0,94249780
0,34666839;2,28787700;0,94249780
0,35333509;2,28299400;0,92662680
0,36000179;2,28787700;0,94249780
0,36666849;2,29398100;0,94249780
0,37333519;2,28299400;0,93761440
0,38000189;2,28299400;0,94249780
0,38666859;2,27811000;0,94249780
0,39333529;2,27200600;0,94249780
0,40000199;2,27811000;0,93761440
0,40666869;2,28299400;0,93273100
0,41333539;2,29398100;0,93761440
0,42000209;2,29398100;0,93273100
0,42666879;2,28787700;0,92662680
0,43333549;2,28299400;0,92174340
0,44000219;2,28787700;0,94249780
0,44666889;2,28299400;0,94249780
0,45333559;2,27811000;0,92174340
0,46000229;2,27811000;0,95348550
0,46666899;2,28299400;0,94249780
0,47333569;2,27811000;0,92662680
0,48000239;2,27811000;0,93273100
0,48666909;2,29398100;0,93761440
0,49333579;2,28787700;0,93273100
0,50000249;2,28787700;0,92662680
0,50666919;2,28299400;0,93273100
0,51333589;2,27811000;0,93273100
0,52000259;2,27200600;0,94738130
0,52666929;2,28787700;0,94249780
0,53333599;2,27811000;0,93761440
0,54000269;2,27811000;0,93761440
0,54666939;2,29398100;0,94249780
0,55333609;2,27811000;0,93761440
0,56000279;2,27811000;0,93761440
0,56666949;2,29398100;0,94249780
0,57333619;2,27811000;0,94249780
