Time;Channel A;Channel B
(s);(V);(V)

0,00000000;1,67012600;0,70199000
0,00666670;1,65913800;0,68611890
0,01333340;1,67500900;0,70199000
0,02000010;1,68599700;0,69100230
0,02666680;1,65425500;0,69100230
0,03333350;1,66402100;0,70199000
0,04000020;1,67012600;0,70199000
0,04666690;1,67012600;0,69588570
0,05333360;1,67012600;0,70687340
0,06000030;1,67989300;0,70687340
0,06666700;1,65913800;0,70199000
0,07333370;1,67012600;0,70199000
0,08000040;1,67012600;0,70687340
0,08666710;1,66402100;0,69100230
0,09333380;1,67012600;0,70199000
0,10000050;1,67500900;0,70199000
0,10666720;1,66402100;0,69588570
0,11333390;1,67012600;0,69588570
0,12000060;1,67012600;0,70199000
0,12666730;1,66402100;0,69100230
0,13333400;1,67012600;0,70199000
0,14000070;1,67012600;0,70199000
0,14666740;1,67500900;0,69588570
0,15333410;1,67500900;0,71175680
0,16000080;1,67500900;0,69588570
0,16666750;1,67012600;0,70199000
0,17333420;1,67012600;0,69588570
0,18000090;1,67500900;0,69100230
0,18666760;1,67012600;0,69100230
0,19333430;1,67500900;0,68611890
0,20000100;1,67012600;0,70199000
0,20666770;1,65913800;0,69588570
0,21333440;1,67500900;0,70687340
0,22000110;1,67012600;0,69588570
0,22666780;1,67500900;0,70199000
0,23333450;1,67012600;0,69588570
0,24000120;1,68599700;0,70199000
0,24666790;1,67012600;0,70199000
0,25333460;1,67500900;0,69588570
0,26000130;1,67500900;0,70199000
0,26666800;1,66402100;0,69100230
0,27333470;1,67989300;0,69100230
0,28000140;1,67012600;0,69588570
0,28666810;1,66402100;0,69100230
0,29333480;1,67500900;0,69100230
0,30000150;1,67989300;0,70687340
0,30666819;1,66402100;0,70199000
0,31333489;1,67500900;0,70199000
0,32000159;1,65913800;0,69100230
0,32666829;1,66402100;0,68611890
0,33333499;1,66402100;0,70199000
0,34000169;1,67500900;0,69588570
0,34666839;1,67012600;0,69588570
0,35333509;1,67012600;0,69588570
0,36000179;1,66402100;0,70199000
0,36666849;1,65425500;0,69588570
0,37333519;1,67012600;0,70199000
0,38000189;1,67012600;0,69588570
0,38666859;1,67012600;0,70199000
0,39333529;1,65913800;0,70687340
0,40000199;1,67500900;0,70687340
0,40666869;1,66402100;0,69588570
0,41333539;1,66402100;0,69588570
0,42000209;1,67012600;0,69100230
0,42666879;1,66402100;0,69588570
0,43333549;1,67012600;0,69588570
0,44000219;1,67500900;0,69588570
0,44666889;1,65913800;0,70687340
0,45333559;1,67500900;0,70687340
0,46000229;1,66402100;0,69588570
0,46666899;1,67500900;0,69100230
0,47333569;1,67012600;0,68611890
0,48000239;1,67012600;0,69588570
0,48666909;1,66402100;0,69588570
0,49333579;1,67012600;0,69588570
0,50000249;1,67500900;0,70199000
0,50666919;1,67012600;0,68611890
0,51333589;1,67012600;0,70199000
0,52000259;1,66402100;0,69588570
0,52666929;1,66402100;0,70687340
0,53333599;1,67012600;0,68123550
0,54000269;1,67012600;0,70199000
0,54666939;1,65913800;0,69588570
0,55333609;1,67500900;0,69100230
0,56000279;1,67012600;0,69588570
0,56666949;1,66402100;0,69100230
0,57333619;1,65913800;0,69588570
