Time;Channel A;Channel B
(s);(V);(V)

0,00000000;-0,11109750;-0,04272982
0,00666670;-0,09034306;-0,04272982
0,01333340;-0,09522647;-0,03174216
0,02000010;-0,10621410;-0,04761323
0,02666680;-0,09522647;-0,03784642
0,03333350;-0,09034306;-0,04761323
0,04000020;-0,10621410;-0,03784642
0,04666690;-0,09522647;-0,03784642
0,05333360;-0,09522647;-0,04761323
0,06000030;-0,10621410;-0,04761323
0,06666700;-0,09522647;-0,04761323
0,07333370;-0,10621410;-0,03784642
0,08000040;-0,10133070;-0,04761323
0,08666710;-0,10133070;-0,03174216
0,09333380;-0,08545965;-0,03174216
0,10000050;-0,10133070;-0,05249664
0,10666720;-0,10133070;-0,03174216
0,11333390;-0,09522647;-0,03784642
0,12000060;-0,09522647;-0,04272982
0,12666730;-0,09522647;-0,02685875
0,13333400;-0,10133070;-0,03784642
0,14000070;-0,10133070;-0,04761323
0,14666740;-0,08545965;-0,03784642
0,15333410;-0,10621410;-0,03174216
0,16000080;-0,09522647;-0,04272982
0,16666750;-0,09034306;-0,04272982
0,17333420;-0,10133070;-0,04272982
0,18000090;-0,11109750;-0,03784642
0,18666760;-0,09034306;-0,03174216
0,19333430;-0,10133070;-0,04761323
0,20000100;-0,10621410;-0,04272982
0,20666770;-0,10133070;-0,03784642
0,21333440;-0,09034306;-0,03784642
0,22000110;-0,09522647;-0,05249664
0,22666780;-0,10133070;-0,04272982
0,23333450;-0,10133070;-0,04761323
0,24000120;-0,09522647;-0,03784642
0,24666790;-0,09522647;-0,03784642
0,25333460;-0,10133070;-0,04761323
0,26000130;-0,09522647;-0,02685875
0,26666800;-0,09522647;-0,04272982
0,27333470;-0,09522647;-0,04272982
0,28000140;-0,09522647;-0,03784642
0,28666810;-0,09522647;-0,03174216
0,29333480;-0,10133070;-0,04272982
0,30000150;-0,10621410;-0,04272982
0,30666819;-0,10133070;-0,04272982
0,31333489;-0,10133070;-0,03784642
0,32000159;-0,10133070;-0,04761323
0,32666829;-0,10133070;-0,03784642
0,33333499;-0,09034306;-0,03784642
0,34000169;-0,10621410;-0,04272982
0,34666839;-0,10133070;-0,04272982
0,35333509;-0,09034306;-0,03784642
0,36000179;-0,10621410;-0,02685875
0,36666849;-0,10133070;-0,03784642
0,37333519;-0,08545965;-0,03784642
0,38000189;-0,10621410;-0,04272982
0,38666859;-0,09522647;-0,04272982
0,39333529;-0,10621410;-0,04272982
0,40000199;-0,10133070;-0,04761323
0,40666869;-0,10133070;-0,02685875
0,41333539;-0,10621410;-0,03784642
0,42000209;-0,10621410;-0,04272982
0,42666879;-0,09034306;-0,04272982
0,43333549;-0,09522647;-0,03784642
0,44000219;-0,10621410;-0,05860090
0,44666889;-0,10133070;-0,03174216
0,45333559;-0,09034306;-0,04272982
0,46000229;-0,11109750;-0,03784642
0,46666899;-0,09522647;-0,03174216
0,47333569;-0,09034306;-0,04761323
0,48000239;-0,10621410;-0,03784642
0,48666909;-0,09522647;-0,02685875
0,49333579;-0,10133070;-0,04272982
0,50000249;-0,10621410;-0,03784642
0,50666919;-0,09522647;-0,03784642
0,51333589;-0,10621410;-0,04272982
