Time;Channel A;Channel B
(s);(V);(V)

0,00000000;5,18495900;1,84348700
0,00666670;5,19106300;1,83372000
0,01333340;5,19106300;1,85447400
0,02000010;5,19594700;1,85447400
0,02666680;5,19594700;1,83372000
0,03333350;5,19594700;1,85447400
0,04000020;5,19106300;1,83860300
0,04666690;5,19594700;1,84348700
0,05333360;5,18495900;1,85447400
0,06000030;5,20083000;1,84348700
0,06666700;5,19106300;1,84348700
0,07333370;5,19594700;1,84348700
0,08000040;5,19106300;1,84348700
0,08666710;5,18495900;1,84348700
0,09333380;5,18495900;1,84348700
0,10000050;5,19106300;1,84348700
0,10666720;5,19106300;1,84959100
0,11333390;5,19106300;1,84959100
0,12000060;5,20693400;1,83860300
0,12666730;5,19106300;1,85447400
0,13333400;5,18495900;1,84348700
0,14000070;5,19106300;1,83372000
0,14666740;5,18495900;1,83860300
0,15333410;5,19594700;1,83860300
0,16000080;5,20083000;1,84959100
0,16666750;5,19106300;1,83372000
0,17333420;5,19106300;1,83860300
0,18000090;5,19594700;1,85447400
0,18666760;5,19594700;1,83860300
0,19333430;5,19106300;1,85447400
0,20000100;5,19594700;1,84959100
0,20666770;5,19594700;1,82883600
0,21333440;5,20083000;1,83860300
0,22000110;5,18495900;1,84959100
0,22666780;5,18495900;1,85447400
0,23333450;5,19594700;1,84348700
0,24000120;5,19594700;1,84348700
0,24666790;5,18495900;1,83860300
0,25333460;5,19106300;1,84348700
0,26000130;5,20693400;1,84348700
0,26666800;5,19106300;1,84348700
0,27333470;5,18495900;1,84348700
0,28000140;5,20083000;1,84348700
0,28666810;5,19106300;1,84348700
0,29333480;5,19106300;1,84348700
0,30000150;5,20083000;1,84959100
0,30666819;5,18495900;1,83372000
0,31333489;5,19594700;1,84959100
0,32000159;5,18495900;1,83860300
0,32666829;5,19106300;1,83860300
0,33333499;5,18495900;1,84959100
0,34000169;5,19594700;1,84348700
0,34666839;5,19106300;1,83860300
0,35333509;5,20083000;1,83372000
0,36000179;5,19106300;1,85447400
0,36666849;5,18495900;1,84348700
0,37333519;5,19106300;1,84348700
0,38000189;5,20083000;1,83860300
0,38666859;5,19594700;1,84348700
0,39333529;5,19594700;1,84348700
0,40000199;5,18495900;1,84348700
0,40666869;5,19106300;1,83372000
0,41333539;5,19106300;1,84348700
0,42000209;5,19594700;1,85935800
0,42666879;5,20083000;1,83860300
0,43333549;5,19106300;1,84348700
0,44000219;5,19594700;1,83860300
0,44666889;5,18495900;1,83860300
0,45333559;5,20083000;1,84348700
0,46000229;5,19106300;1,84959100
0,46666899;5,19106300;1,83860300
0,47333569;5,18495900;1,84348700
0,48000239;5,20083000;1,83372000
0,48666909;5,18007600;1,83372000
0,49333579;5,19594700;1,84348700
0,50000249;5,19106300;1,84348700
0,50666919;5,19594700;1,84959100
0,51333589;5,19594700;1,84959100
0,52000259;5,19594700;1,85447400
0,52666929;5,19594700;1,84959100
0,53333599;5,20083000;1,84348700
0,54000269;5,19594700;1,84348700
0,54666939;5,20083000;1,83860300
0,55333609;5,18495900;1,84348700
0,56000279;5,19106300;1,84959100
0,56666949;5,19594700;1,84959100
0,57333619;5,18495900;1,83372000
