Time;Channel A;Channel B
(s);(V);(V)

0,00000000;-1,40642200;-0,61408870
0,00666670;-1,41740900;-0,62995970
0,01333340;-1,41252600;-0,63484310
0,02000010;-1,42229300;-0,62385550
0,02666680;-1,42229300;-0,64460990
0,03333350;-1,42229300;-0,63484310
0,04000020;-1,40153800;-0,62995970
0,04666690;-1,43328000;-0,62995970
0,05333360;-1,41252600;-0,63484310
0,06000030;-1,40642200;-0,62995970
0,06666700;-1,43328000;-0,63484310
0,07333370;-1,40642200;-0,62995970
0,08000040;-1,40642200;-0,61897210
0,08666710;-1,43816400;-0,63484310
0,09333380;-1,42229300;-0,62995970
0,10000050;-1,41252600;-0,61897210
0,10666720;-1,43328000;-0,63972650
0,11333390;-1,42839700;-0,62995970
0,12000060;-1,40153800;-0,62385550
0,12666730;-1,42839700;-0,62995970
0,13333400;-1,42229300;-0,61897210
0,14000070;-1,41252600;-0,63484310
0,14666740;-1,41740900;-0,62995970
0,15333410;-1,42839700;-0,62995970
0,16000080;-1,40642200;-0,62995970
0,16666750;-1,43816400;-0,65071420
0,17333420;-1,42229300;-0,62385550
0,18000090;-1,41252600;-0,61408870
0,18666760;-1,42229300;-0,63484310
0,19333430;-1,42229300;-0,62385550
0,20000100;-1,40642200;-0,61897210
0,20666770;-1,41252600;-0,63484310
0,21333440;-1,41740900;-0,63484310
0,22000110;-1,40153800;-0,61897210
0,22666780;-1,42229300;-0,62385550
0,23333450;-1,41740900;-0,63484310
0,24000120;-1,40153800;-0,62385550
0,24666790;-1,42229300;-0,65559760
0,25333460;-1,41740900;-0,62995970
0,26000130;-1,41252600;-0,61897210
0,26666800;-1,42229300;-0,62995970
0,27333470;-1,42839700;-0,62995970
0,28000140;-1,40153800;-0,61897210
0,28666810;-1,41740900;-0,62995970
0,29333480;-1,41252600;-0,63484310
0,30000150;-1,41252600;-0,62995970
0,30666819;-1,41740900;-0,64460990
0,31333489;-1,42229300;-0,63972650
0,32000159;-1,40153800;-0,62385550
0,32666829;-1,42229300;-0,63484310
0,33333499;-1,41740900;-0,63484310
0,34000169;-1,41252600;-0,62385550
0,34666839;-1,42229300;-0,62995970
0,35333509;-1,42229300;-0,63484310
0,36000179;-1,40642200;-0,62385550
0,36666849;-1,43816400;-0,63972650
0,37333519;-1,42229300;-0,62995970
0,38000189;-1,40642200;-0,62995970
0,38666859;-1,42229300;-0,62995970
0,39333529;-1,41740900;-0,62995970
0,40000199;-1,41252600;-0,60798440
0,40666869;-1,42229300;-0,65071420
0,41333539;-1,43328000;-0,63484310
0,42000209;-1,41740900;-0,62385550
0,42666879;-1,43816400;-0,63972650
0,43333549;-1,41740900;-0,63484310
0,44000219;-1,42229300;-0,62385550
0,44666889;-1,42229300;-0,63972650
0,45333559;-1,42229300;-0,62385550
0,46000229;-1,41740900;-0,62995970
0,46666899;-1,41252600;-0,63484310
0,47333569;-1,41740900;-0,62385550
0,48000239;-1,41740900;-0,62995970
0,48666909;-1,42229300;-0,62385550
0,49333579;-1,43328000;-0,63972650
0,50000249;-1,40642200;-0,61408870
0,50666919;-1,43328000;-0,63972650
0,51333589;-1,41252600;-0,63484310
