Time;Channel A;Channel B
(s);(V);(V)

0,00000000;-1,09998800;-0,48223660
0,00666670;-1,09998800;-0,47246980
0,01333340;-1,08900000;-0,47735320
0,02000010;-1,10487100;-0,48834090
0,02666680;-1,09510400;-0,46758640
0,03333350;-1,10487100;-0,48223660
0,04000020;-1,09998800;-0,48223660
0,04666690;-1,09510400;-0,47246980
0,05333360;-1,09510400;-0,47735320
0,06000030;-1,10487100;-0,47246980
0,06666700;-1,09510400;-0,49322430
0,07333370;-1,09998800;-0,48223660
0,08000040;-1,08900000;-0,48834090
0,08666710;-1,08411700;-0,47246980
0,09333380;-1,08900000;-0,48223660
0,10000050;-1,09510400;-0,48834090
0,10666720;-1,08411700;-0,47735320
0,11333390;-1,09510400;-0,48834090
0,12000060;-1,08900000;-0,47246980
0,12666730;-1,09510400;-0,46758640
0,13333400;-1,09510400;-0,48223660
0,14000070;-1,10487100;-0,47735320
0,14666740;-1,07923300;-0,47735320
0,15333410;-1,09510400;-0,48834090
0,16000080;-1,08411700;-0,47246980
0,16666750;-1,08900000;-0,47735320
0,17333420;-1,09998800;-0,48834090
0,18000090;-1,09998800;-0,48834090
0,18666760;-1,09510400;-0,48834090
0,19333430;-1,10487100;-0,47735320
0,20000100;-1,08900000;-0,47735320
0,20666770;-1,08900000;-0,47735320
0,21333440;-1,10487100;-0,48223660
0,22000110;-1,09998800;-0,48834090
0,22666780;-1,09998800;-0,49322430
0,23333450;-1,09510400;-0,47735320
0,24000120;-1,09998800;-0,48223660
0,24666790;-1,09510400;-0,48834090
0,25333460;-1,09998800;-0,48223660
0,26000130;-1,10487100;-0,47735320
0,26666800;-1,08900000;-0,47246980
0,27333470;-1,10487100;-0,47735320
0,28000140;-1,09510400;-0,48834090
0,28666810;-1,10487100;-0,47246980
0,29333480;-1,09510400;-0,48223660
0,30000150;-1,08900000;-0,47246980
0,30666819;-1,08900000;-0,47246980
0,31333489;-1,11097600;-0,48834090
0,32000159;-1,08411700;-0,47246980
0,32666829;-1,07923300;-0,47246980
0,33333499;-1,10487100;-0,49322430
0,34000169;-1,10487100;-0,47246980
0,34666839;-1,10487100;-0,47735320
0,35333509;-1,09510400;-0,47246980
0,36000179;-1,09510400;-0,48223660
0,36666849;-1,08411700;-0,47735320
0,37333519;-1,09510400;-0,47735320
0,38000189;-1,08411700;-0,47246980
0,38666859;-1,09510400;-0,48223660
0,39333529;-1,10487100;-0,48223660
0,40000199;-1,08900000;-0,48223660
0,40666869;-1,08900000;-0,47735320
0,41333539;-1,09998800;-0,49322430
0,42000209;-1,09998800;-0,48223660
0,42666879;-1,08900000;-0,47246980
0,43333549;-1,09998800;-0,48834090
0,44000219;-1,08900000;-0,47735320
0,44666889;-1,09510400;-0,47246980
0,45333559;-1,09510400;-0,47246980
0,46000229;-1,08900000;-0,46758640
0,46666899;-1,08900000;-0,48223660
0,47333569;-1,09510400;-0,48223660
0,48000239;-1,11097600;-0,48223660
0,48666909;-1,09998800;-0,48223660
0,49333579;-1,09510400;-0,48223660
0,50000249;-1,09998800;-0,47246980
0,50666919;-1,08900000;-0,47735320
0,51333589;-1,09998800;-0,47735320
