Time,Channel A,Channel B
(s),(mV),(V)

0.00000000,28.08924000,-1.29184900
0.00100000,28.08924000,-1.29184900
0.00200000,26.30085000,-1.29184900
0.00300000,29.88372000,-1.29184900
0.00400000,26.30085000,-1.29184900
0.00500000,28.08924000,-1.29184900
0.00600000,28.08924000,-1.29184900
0.00700000,28.08924000,-1.29184900
0.00800000,28.08924000,-1.29184900
0.00900000,28.08924000,-1.29184900
0.01000000,29.88372000,-1.20334500
0.01100000,28.08924000,-1.29184900
0.01200000,26.30085000,-1.20334500
0.01300000,29.88372000,-1.29184900
0.01400000,28.08924000,-1.29184900
0.01500000,29.88372000,-1.29184900
0.01600000,26.30085000,-1.29184900
0.01700000,26.30085000,-1.29184900
0.01800000,26.30085000,-1.29184900
0.01900000,28.08924000,-1.29184900
0.02000000,28.08924000,-1.29184900
0.02100000,28.08924000,-1.29184900
0.02200000,26.30085000,-1.29184900
0.02300000,26.30085000,-1.29184900
0.02400000,28.08924000,-1.29184900
0.02500000,28.08924000,-1.29184900
0.02600000,28.08924000,-1.29184900
0.02700000,26.30085000,-1.20334500
0.02800000,29.88372000,-1.29184900
0.02900000,26.30085000,-1.20334500
0.03000000,29.88372000,-1.29184900
0.03100000,26.30085000,-1.29184900
0.03200000,28.08924000,-1.29184900
0.03300000,26.30085000,-1.20334500
0.03400000,26.30085000,-1.29184900
0.03500000,24.50636000,-1.20334500
0.03600000,28.08924000,-1.29184900
0.03700000,26.30085000,-1.29184900
0.03800000,26.30085000,-1.29184900
0.03900000,26.30085000,-1.29184900
0.04000000,28.08924000,-1.29184900
0.04100000,26.30085000,-1.29184900
0.04200000,26.30085000,-1.29184900
0.04300000,28.08924000,-1.29184900
0.04400000,28.08924000,-1.29184900
0.04500000,28.08924000,-1.29184900
0.04600000,28.08924000,-1.29184900
0.04700000,28.08924000,-1.29184900
0.04800000,28.08924000,-1.29184900
0.04900000,28.08924000,-1.29184900
0.05000000,26.30085000,-1.29184900
0.05100000,26.30085000,-1.29184900
0.05200000,28.08924000,-1.29184900
0.05300000,26.30085000,-1.29184900
0.05400000,28.08924000,-1.29184900
0.05500000,19.12900000,-1.29184900
0.05600000,28.08924000,-1.29184900
0.05700000,28.08924000,-1.29184900
0.05800000,26.30085000,-1.29184900
0.05900000,28.08924000,-1.29184900
0.06000000,26.30085000,-1.20334500
0.06100000,26.30085000,-1.29184900
0.06200000,26.30085000,-1.29184900
0.06300000,28.08924000,-1.29184900
0.06400000,28.08924000,-1.29184900
0.06500000,29.88372000,-1.29184900
0.06600000,26.30085000,-1.29184900
0.06700000,29.88372000,-1.29184900
0.06800000,28.08924000,-1.29184900
0.06900000,28.08924000,-1.29184900
0.07000000,28.08924000,-1.29184900
