Time,Channel A,Channel B
(s),(mV),(V)

0.00000000,6.58589400,-0.22797330
0.00100000,8.38038300,-0.22797330
0.00200000,4.79751000,-0.22797330
0.00300000,4.79751000,-0.31647690
0.00400000,6.58589400,-0.22797330
0.00500000,6.58589400,-0.22797330
0.00600000,4.79751000,-0.22797330
0.00700000,6.58589400,-0.31647690
0.00800000,8.38038300,-0.22797330
0.00900000,3.00302100,-0.22797330
0.01000000,6.58589400,-0.22797330
0.01100000,6.58589400,-0.22797330
0.01200000,4.79751000,-0.22797330
0.01300000,6.58589400,-0.22797330
0.01400000,4.79751000,-0.22797330
0.01500000,4.79751000,-0.22797330
0.01600000,4.79751000,-0.22797330
0.01700000,4.79751000,-0.22797330
0.01800000,3.00302100,-0.31647690
0.01900000,6.58589400,-0.22797330
0.02000000,6.58589400,-0.31647690
0.02100000,6.58589400,-0.22797330
0.02200000,4.79751000,-0.22797330
0.02300000,4.79751000,-0.22797330
0.02400000,6.58589400,-0.22797330
0.02500000,6.58589400,-0.22797330
0.02600000,4.79751000,-0.22797330
0.02700000,6.58589400,-0.22797330
0.02800000,6.58589400,-0.22797330
0.02900000,3.00302100,-0.31647690
0.03000000,6.58589400,-0.22797330
0.03100000,4.79751000,-0.22797330
0.03200000,4.79751000,-0.22797330
0.03300000,6.58589400,-0.22797330
0.03400000,4.79751000,-0.31647690
0.03500000,6.58589400,-0.22797330
0.03600000,4.79751000,-0.22797330
0.03700000,4.79751000,-0.22797330
0.03800000,4.79751000,-0.22797330
0.03900000,4.79751000,-0.22797330
0.04000000,4.79751000,-0.22797330
0.04100000,4.79751000,-0.22797330
0.04200000,6.58589400,-0.22797330
0.04300000,4.79751000,-0.22797330
0.04400000,4.79751000,-0.22797330
0.04500000,8.38038300,-0.22797330
0.04600000,4.79751000,-0.31647690
0.04700000,4.79751000,-0.22797330
0.04800000,4.79751000,-0.22797330
0.04900000,6.58589400,-0.22797330
0.05000000,3.00302100,-0.22797330
0.05100000,4.79751000,-0.22797330
0.05200000,4.79751000,-0.22797330
0.05300000,4.79751000,-0.22797330
0.05400000,4.79751000,-0.22797330
0.05500000,4.79751000,-0.22797330
0.05600000,3.00302100,-0.22797330
0.05700000,6.58589400,-0.31647690
0.05800000,4.79751000,-0.22797330
0.05900000,4.79751000,-0.22797330
0.06000000,4.79751000,-0.31647690
0.06100000,6.58589400,-0.22797330
0.06200000,6.58589400,-0.22797330
0.06300000,4.79751000,-0.31647690
0.06400000,4.79751000,-0.31647690
0.06500000,4.79751000,-0.22797330
0.06600000,4.79751000,-0.22797330
0.06700000,4.79751000,-0.22797330
0.06800000,6.58589400,-0.31647690
0.06900000,4.79751000,-0.22797330
0.07000000,4.79751000,-0.22797330
