Time,Channel A,Channel B
(s),(mV),(V)

0.00000000,-149.30270000,4.73738800
0.00100000,-149.30270000,4.64858000
0.00200000,-149.30270000,4.73738800
0.00300000,-149.30270000,4.64858000
0.00400000,-151.09710000,4.73738800
0.00500000,-149.30270000,4.73738800
0.00600000,-149.30270000,4.73738800
0.00700000,-149.30270000,4.64858000
0.00800000,-147.50820000,4.64858000
0.00900000,-149.30270000,4.73738800
0.01000000,-151.09710000,4.73738800
0.01100000,-149.30270000,4.73738800
0.01200000,-149.30270000,4.64858000
0.01300000,-151.09710000,4.73738800
0.01400000,-149.30270000,4.64858000
0.01500000,-151.09710000,4.73738800
0.01600000,-151.09710000,4.73738800
0.01700000,-151.09710000,4.64858000
0.01800000,-152.88550000,4.64858000
0.01900000,-151.09710000,4.64858000
0.02000000,-151.09710000,4.64858000
0.02100000,-149.30270000,4.73738800
0.02200000,-152.88550000,4.73738800
0.02300000,-149.30270000,4.73738800
0.02400000,-149.30270000,4.64858000
0.02500000,-149.30270000,4.73738800
0.02600000,-151.09710000,4.64858000
0.02700000,-149.30270000,4.73738800
0.02800000,-149.30270000,4.64858000
0.02900000,-149.30270000,4.64858000
0.03000000,-151.09710000,4.73738800
0.03100000,-149.30270000,4.73738800
0.03200000,-149.30270000,4.73738800
0.03300000,-149.30270000,4.73738800
0.03400000,-151.09710000,4.73738800
0.03500000,-151.09710000,4.73738800
0.03600000,-151.09710000,4.73738800
0.03700000,-149.30270000,4.73738800
0.03800000,-152.88550000,4.64858000
0.03900000,-149.30270000,4.64858000
0.04000000,-149.30270000,4.64858000
0.04100000,-149.30270000,4.64858000
0.04200000,-152.88550000,4.64858000
0.04300000,-151.09710000,4.64858000
0.04400000,-151.09710000,4.64858000
0.04500000,-149.30270000,4.73738800
0.04600000,-149.30270000,4.64858000
0.04700000,-147.50820000,4.73738800
0.04800000,-149.30270000,4.64858000
0.04900000,-149.30270000,4.73738800
0.05000000,-149.30270000,4.64858000
0.05100000,-149.30270000,4.64858000
0.05200000,-151.09710000,4.64858000
0.05300000,-151.09710000,4.64858000
0.05400000,-152.88550000,4.64858000
0.05500000,-149.30270000,4.64858000
0.05600000,-149.30270000,4.64858000
0.05700000,-151.09710000,4.64858000
0.05800000,-151.09710000,4.73738800
0.05900000,-149.30270000,4.64858000
0.06000000,-149.30270000,4.64858000
0.06100000,-149.30270000,4.73738800
0.06200000,-149.30270000,4.64858000
0.06300000,-151.09710000,4.73738800
0.06400000,-149.30270000,4.64858000
0.06500000,-149.30270000,4.64858000
0.06600000,-149.30270000,4.73738800
0.06700000,-149.30270000,4.73738800
0.06800000,-151.09710000,4.73738800
0.06900000,-151.09710000,4.64858000
0.07000000,-149.30270000,4.73738800
