Time,V_T
15.89500075,0.4531998
15.89600076,-0.4516739
15.89700076,-0.4516739
15.89800076,0.4531998
15.89900076,1.358074
15.90000076,0.9048738
15.90100076,0.00152593
15.90200076,0.00152593
15.90300076,0.00152593
15.90400076,0.00152593
15.90500076,0.4531998
15.90600076,0.00152593
15.90700076,0.00152593
15.90800076,-0.9048738
15.90900076,0.00152593
15.91000076,0.9048738
15.91100076,0.4531998
15.91200076,-0.9048738
15.91300076,0.00152593
15.91400076,0.4531998
15.91500076,0.9048738
15.91600076,0.00152593
15.91700076,-0.9048738
15.91800076,0.9048738
15.91900076,-0.9048738
15.92000076,-0.4516739
15.92100076,0.9048738
15.92200076,-0.4516739
15.92300076,0.00152593
15.92400076,0.00152593
15.92500076,1.358074
15.92600076,-0.4516739
15.92700076,-0.4516739
15.92800076,0.00152593
15.92900076,0.00152593
15.93000076,0.9048738
15.93100076,0.00152593
15.93200076,-0.4516739
15.93300076,0.9048738
15.93400076,-0.4516739
15.93500076,-0.4516739
15.93600076,0.4531998
15.93700076,0.00152593
15.93800076,0.00152593
15.93900076,-0.4516739
15.94000076,-0.4516739
15.94100076,0.4531998
15.94200076,0.9048738
15.94300076,0.00152593
15.94400076,0.4531998
15.94500076,0.4531998
15.94600076,0.00152593
15.94700076,0.00152593
15.94800076,0.00152593
15.94900076,0.4531998
15.95000076,0.9048738
15.95100076,0.9048738
15.95200076,-1.358074
15.95300076,0.4531998
15.95400076,0.4531998
15.95500076,-0.9048738
15.95600076,0.4531998
15.95700076,0.4531998
15.95800076,1.811274
15.95900076,-0.9048738
15.96000076,0.00152593
15.96100076,0.4531998
15.96200076,0.9048738
15.96300076,0.4531998
15.96400076,-0.9048738
15.96500076,0.00152593
15.96600076,0.4531998
15.96700076,0.4531998
15.96800076,0.00152593
15.96900076,0.4531998
15.97000076,0.4531998
15.97100076,0.4531998
15.97200076,-0.4516739
15.97300076,0.4531998
15.97400076,0.00152593
15.97500076,0.4531998
15.97600076,-0.4516739
15.97700076,-0.4516739
15.97800076,0.4531998
15.97900076,0.4531998
15.98000076,0.00152593
15.98100076,0.4531998
15.98200076,0.00152593
15.98300076,0.4531998
15.98400076,0.00152593
15.98500076,0.00152593
15.98600076,0.00152593
15.98700076,0.9048738
15.98800076,1.358074
15.98900076,0.00152593
15.99000076,0.00152593
15.99100076,0.4531998
15.99200076,0.9048738
15.99300076,-0.4516739
15.99400076,-0.4516739
15.99500076,0.4531998
15.99600076,0.00152593
15.99700076,-0.4516739
15.99800076,0.4531998
15.99900076,0.00152593
16.00000076,0.9048738
16.00100076,0.4531998
16.00200076,0.4531998
16.00300076,0.00152593
16.00400076,0.4531998
16.00500076,0.9048738
16.00600076,0.00152593
16.00700076,0.00152593
16.00800076,-0.4516739
16.00900076,-0.4516739
16.01000076,0.9048738
16.01100076,0.9048738
16.01200076,-1.358074
16.01300076,0.9048738
16.01400076,0.00152593
16.01500076,0.4531998
16.01600076,0.4531998
16.01700076,0.4531998
16.01800076,0.4531998
16.01900076,-0.4516739
16.02000076,0.4531998
16.02100076,0.4531998
16.02200076,0.4531998
16.02300076,0.9048738
16.02400076,0.9048738
16.02500076,-0.9048738
16.02600076,0.9048738
16.02700076,0.00152593
16.02800076,0.4531998
16.02900076,0.00152593
16.03000076,0.4531998
16.03100076,0.00152593
16.03200076,-0.9048738
16.03300076,-0.4516739
16.03400076,0.00152593
16.03500076,-0.9048738
16.03600076,1.358074
16.03700076,0.4531998
16.03800076,0.00152593
16.03900076,0.00152593
16.04000076,0.9048738
16.04100076,0.9048738
16.04200076,-0.4516739
16.04300076,-0.4516739
16.04400076,-0.9048738
16.04500076,0.00152593
16.04600076,0.9048738
16.04700076,-0.4516739
16.04800076,0.00152593
16.04900076,0.9048738
16.05000076,0.4531998
16.05100076,0.4531998
16.05200076,1.811274
16.05300076,0.9048738
16.05400076,-0.4516739
16.05500076,0.00152593
16.05600076,-0.4516739
16.05700076,0.4531998
16.05800076,0.4531998
16.05900076,0.9048738
16.06000076,0.00152593
16.06100076,0.4531998
16.06200076,0.4531998
16.06300076,0.4531998
16.06400076,0.4531998
16.06500076,-0.9048738
16.06600076,0.4531998
16.06700076,0.9048738
16.06800076,0.4531998
16.06900076,0.00152593
16.07000076,0.9048738
16.07100076,0.4531998
16.07200076,-0.9048738
16.07300076,-0.9048738
16.07400076,0.9048738
16.07500076,0.4531998
16.07600076,1.358074
16.07700076,0.00152593
16.07800076,0.9048738
16.07900076,0.9048738
16.08000076,0.00152593
16.08100076,0.00152593
16.08200076,0.9048738
16.08300076,0.9048738
16.08400076,0.4531998
16.08500076,1.811274
16.08600076,0.00152593
16.08700076,-0.4516739
16.08800076,0.00152593
16.08900076,0.00152593
16.09000076,0.9048738
16.09100076,0.4531998
16.09200076,-1.358074
16.09300076,0.4531998
16.09400076,-1.811274
16.09500076,-0.4516739
16.09600076,1.358074
16.09700076,0.00152593
16.09800076,0.9048738
16.09900076,0.4531998
16.10000076,2.264473
16.10100076,0.9048738
16.10200076,0.9048738
16.10300076,0.00152593
16.10400076,0.4531998
16.10500076,0.4531998
16.10600076,-0.4516739
16.10700077,0.4531998
16.10800077,0.4531998
16.10900077,0.00152593
16.11000077,0.00152593
16.11100077,1.811274
16.11200077,0.4531998
16.11300077,0.4531998
16.11400077,-1.358074
16.11500077,0.00152593
16.11600077,0.9048738
16.11700077,0.4531998
16.11800077,0.4531998
16.11900077,-0.9048738
16.12000077,-1.358074
16.12100077,0.4531998
16.12200077,0.9048738
16.12300077,-1.358074
16.12400077,2.264473
16.12500077,0.00152593
16.12600077,0.9048738
16.12700077,-0.4516739
16.12800077,0.00152593
16.12900077,1.358074
16.13000077,0.9048738
16.13100077,-1.358074
16.13200077,-1.358074
16.13300077,0.4531998
16.13400077,-0.4516739
16.13500077,0.00152593
16.13600077,0.00152593
16.13700077,0.4531998
16.13800077,0.4531998
16.13900077,-0.4516739
16.14000077,0.4531998
16.14100077,0.4531998
16.14200077,0.4531998
16.14300077,0.00152593
16.14400077,-0.4516739
16.14500077,0.4531998
16.14600077,0.4531998
16.14700077,0.9048738
16.14800077,0.4531998
16.14900077,0.4531998
16.15000077,0.4531998
16.15100077,0.00152593
16.15200077,-1.358074
16.15300077,-0.9048738
16.15400077,0.9048738
16.15500077,0.4531998
16.15600077,0.00152593
16.15700077,-0.4516739
16.15800077,-0.4516739
16.15900077,-0.4516739
16.16000077,1.358074
16.16100077,-0.4516739
16.16200077,0.00152593
16.16300077,-0.4516739
16.16400077,0.4531998
16.16500077,0.9048738
16.16600077,0.4531998
16.16700077,-0.4516739
16.16800077,-0.9048738
16.16900077,0.00152593
16.17000077,1.358074
16.17100077,0.00152593
16.17200077,1.358074
16.17300077,0.4531998
16.17400077,0.4531998
16.17500077,0.9048738
16.17600077,0.4531998
16.17700077,0.00152593
16.17800077,1.358074
16.17900077,-0.4516739
16.18000077,0.00152593
16.18100077,-1.358074
16.18200077,0.00152593
16.18300077,-0.4516739
16.18400077,-0.4516739
16.18500077,0.00152593
16.18600077,0.9048738
16.18700077,-0.4516739
16.18800077,0.4531998
16.18900077,0.4531998
16.19000077,-0.4516739
16.19100077,0.00152593
16.19200077,-0.4516739
16.19300077,0.4531998
16.19400077,1.358074
16.19500077,0.9048738
16.19600077,-0.4516739
16.19700077,0.00152593
16.19800077,0.4531998
16.19900077,0.4531998
16.20000077,0.4531998
16.20100077,0.9048738
16.20200077,0.4531998
16.20300077,0.4531998
16.20400077,-0.4516739
16.20500077,0.00152593
16.20600077,0.4531998
16.20700077,1.358074
16.20800077,0.9048738
16.20900077,1.358074
16.21000077,0.00152593
16.21100077,-0.4516739
16.21200077,-0.4516739
16.21300077,0.4531998
16.21400077,0.00152593
16.21500077,0.4531998
16.21600077,-0.4516739
16.21700077,0.00152593
16.21800077,0.00152593
16.21900077,0.4531998
16.22000077,-0.4516739
16.22100077,0.00152593
16.22200077,0.4531998
16.22300077,-0.4516739
16.22400077,0.00152593
16.22500077,0.9048738
16.22600077,0.4531998
16.22700077,-0.4516739
16.22800077,0.00152593
16.22900077,0.00152593
16.23000077,0.00152593
16.23100077,0.9048738
16.23200077,-0.4516739
16.23300077,0.9048738
16.23400077,0.4531998
16.23500077,0.00152593
16.23600077,-0.4516739
16.23700077,0.9048738
16.23800077,-0.4516739
16.23900077,0.4531998
16.24000077,1.358074
16.24100077,0.4531998
16.24200077,0.4531998
16.24300077,0.00152593
16.24400077,0.00152593
16.24500077,1.358074
16.24600077,0.00152593
16.24700077,-0.9048738
16.24800077,0.00152593
16.24900077,0.00152593
16.25000077,0.4531998
16.25100077,0.9048738
16.25200077,0.4531998
16.25300077,0.00152593
16.25400077,0.4531998
16.25500077,0.4531998
16.25600077,-0.4516739
16.25700077,0.4531998
16.25800077,0.9048738
16.25900077,-0.4516739
16.26000077,-0.4516739
16.26100077,0.4531998
16.26200077,0.9048738
16.26300077,0.9048738
16.26400077,0.00152593
16.26500077,0.9048738
16.26600077,0.9048738
16.26700077,0.4531998
16.26800077,0.00152593
16.26900077,0.00152593
16.27000077,0.00152593
16.27100077,0.4531998
16.27200077,-0.4516739
16.27300077,0.9048738
16.27400077,-1.358074
16.27500077,-0.9048738
16.27600077,-0.4516739
16.27700077,0.9048738
16.27800077,0.00152593
16.27900077,-0.9048738
16.28000077,0.9048738
16.28100077,-0.4516739
16.28200077,0.4531998
16.28300077,-0.9048738
16.28400077,0.4531998
16.28500077,1.811274
16.28600077,0.00152593
16.28700077,0.4531998
16.28800077,0.00152593
16.28900077,0.4531998
16.29000077,0.4531998
16.29100077,-0.4516739
16.29200077,0.4531998
16.29300077,0.00152593
16.29400077,-0.4516739
16.29500077,-0.4516739
16.29600077,0.4531998
16.29700077,0.9048738
16.29800077,0.9048738
16.29900077,-2.264473
16.30000077,-0.4516739
16.30100077,0.9048738
16.30200077,-0.4516739
16.30300077,0.00152593
16.30400077,0.00152593
16.30500077,0.00152593
16.30600077,0.4531998
16.30700077,0.4531998
16.30800077,-0.9048738
16.30900077,0.00152593
16.31000077,-0.4516739
16.31100077,0.00152593
16.31200077,0.00152593
16.31300077,-0.9048738
16.31400077,-0.4516739
16.31500077,0.4531998
16.31600077,0.9048738
16.31700078,-0.4516739
16.31800078,-0.9048738
16.31900078,0.4531998
16.32000078,0.9048738
16.32100078,0.9048738
16.32200078,0.4531998
16.32300078,0.4531998
16.32400078,0.9048738
16.32500078,0.4531998
16.32600078,0.9048738
16.32700078,-0.4516739
16.32800078,0.4531998
16.32900078,0.9048738
16.33000078,-0.4516739
16.33100078,0.00152593
16.33200078,0.00152593
16.33300078,1.811274
16.33400078,-0.9048738
16.33500078,0.00152593
16.33600078,-1.358074
16.33700078,0.4531998
16.33800078,0.00152593
16.33900078,0.4531998
16.34000078,-0.9048738
16.34100078,1.358074
16.34200078,0.00152593
16.34300078,-1.811274
16.34400078,-0.4516739
16.34500078,-0.4516739
16.34600078,0.00152593
16.34700078,-0.9048738
16.34800078,-0.4516739
16.34900078,0.9048738
16.35000078,0.00152593
16.35100078,-0.4516739
16.35200078,0.4531998
16.35300078,0.4531998
16.35400078,-0.4516739
16.35500078,0.00152593
16.35600078,1.358074
16.35700078,0.4531998
16.35800078,0.00152593
16.35900078,-0.4516739
16.36000078,0.9048738
16.36100078,1.811274
16.36200078,0.4531998
16.36300078,0.4531998
16.36400078,0.9048738
16.36500078,0.00152593
16.36600078,0.9048738
16.36700078,-0.9048738
16.36800078,-0.4516739
16.36900078,-1.358074
16.37000078,0.9048738
16.37100078,0.9048738
16.37200078,1.358074
16.37300078,0.9048738
16.37400078,0.9048738
16.37500078,-0.4516739
16.37600078,0.00152593
16.37700078,0.00152593
16.37800078,0.4531998
16.37900078,0.00152593
16.38000078,0.00152593
16.38100078,0.00152593
16.38200078,-0.4516739
16.38300078,0.00152593
16.38400078,0.00152593
16.38500078,0.9048738
16.38600078,-0.4516739
16.38700078,0.00152593
16.38800078,0.9048738
16.38900078,0.4531998
16.39000078,-0.9048738
16.39100078,0.00152593
16.39200078,0.9048738
16.39300078,0.4531998
16.39400078,0.00152593
16.39500078,-0.4516739
16.39600078,1.358074
16.39700078,0.4531998
16.39800078,0.4531998
16.39900078,-0.9048738
16.40000078,0.4531998
16.40100078,0.9048738
16.40200078,0.00152593
16.40300078,1.358074
16.40400078,0.00152593
16.40500078,0.4531998
16.40600078,-0.4516739
16.40700078,0.00152593
16.40800078,0.4531998
16.40900078,0.00152593
16.41000078,1.358074
16.41100078,1.358074
16.41200078,-0.9048738
16.41300078,-0.4516739
16.41400078,-0.4516739
16.41500078,0.00152593
16.41600078,0.4531998
16.41700078,0.4531998
16.41800078,-0.4516739
16.41900078,0.00152593
16.42000078,0.9048738
16.42100078,-0.4516739
16.42200078,-0.4516739
16.42300078,0.00152593
16.42400078,0.9048738
16.42500078,0.9048738
16.42600078,0.4531998
16.42700078,0.4531998
16.42800078,0.4531998
16.42900078,0.00152593
16.43000078,0.00152593
16.43100078,1.358074
16.43200078,0.4531998
16.43300078,0.00152593
16.43400078,0.00152593
16.43500078,1.358074
16.43600078,0.00152593
16.43700078,-0.4516739
16.43800078,0.4531998
16.43900078,0.00152593
16.44000078,0.00152593
16.44100078,0.4531998
16.44200078,-0.4516739
16.44300078,0.00152593
16.44400078,0.4531998
16.44500078,0.4531998
16.44600078,0.9048738
16.44700078,-0.4516739
16.44800078,0.00152593
16.44900078,0.00152593
16.45000078,0.4531998
16.45100078,0.9048738
16.45200078,0.4531998
16.45300078,0.9048738
16.45400078,0.00152593
16.45500078,-1.358074
16.45600078,0.00152593
16.45700078,-0.4516739
16.45800078,-0.9048738
16.45900078,0.00152593
16.46000078,-0.4516739
16.46100078,0.4531998
16.46200078,0.00152593
16.46300078,0.4531998
16.46400078,0.4531998
16.46500078,0.00152593
16.46600078,-0.4516739
16.46700078,0.9048738
16.46800078,-0.9048738
16.46900078,-0.9048738
16.47000078,0.00152593
16.47100078,-0.4516739
16.47200078,0.4531998
16.47300078,0.00152593
16.47400078,0.4531998
16.47500078,1.358074
16.47600078,-0.4516739
16.47700078,0.4531998
16.47800078,-0.4516739
16.47900078,-0.4516739
16.48000078,0.9048738
16.48100078,-0.4516739
16.48200078,0.4531998
16.48300078,0.00152593
16.48400078,0.4531998
16.48500078,0.4531998
16.48600078,0.9048738
16.48700078,0.9048738
16.48800078,-0.4516739
16.48900078,0.00152593
16.49000078,0.00152593
16.49100078,-0.4516739
16.49200078,0.9048738
16.49300078,0.00152593
16.49400078,0.00152593
16.49500078,0.9048738
16.49600078,-0.4516739
16.49700078,-0.4516739
16.49800078,0.9048738
16.49900078,-0.4516739
16.50000078,0.4531998
16.50100078,0.4531998
16.50200078,0.4531998
16.50300078,-0.4516739
16.50400078,0.4531998
16.50500078,-0.4516739
16.50600078,0.4531998
16.50700078,-1.358074
16.50800078,-0.4516739
16.50900078,0.4531998
16.51000078,0.4531998
16.51100078,0.9048738
16.51200078,0.4531998
16.51300078,0.9048738
16.51400078,0.4531998
16.51500078,0.4531998
16.51600078,0.4531998
16.51700078,-0.4516739
16.51800078,0.00152593
16.51900078,-0.4516739
16.52000078,0.4531998
16.52100078,0.00152593
16.52200078,0.00152593
16.52300078,-0.4516739
16.52400078,0.00152593
16.52500078,0.9048738
16.52600078,0.4531998
16.52700078,0.00152593
16.52800079,0.00152593
16.52900079,1.358074
16.53000079,-0.4516739
16.53100079,0.00152593
16.53200079,0.00152593
16.53300079,0.4531998
16.53400079,-1.358074
16.53500079,-0.9048738
16.53600079,0.00152593
16.53700079,0.00152593
16.53800079,-0.4516739
16.53900079,0.4531998
16.54000079,0.4531998
16.54100079,0.4531998
16.54200079,0.00152593
16.54300079,0.00152593
16.54400079,0.00152593
16.54500079,0.00152593
16.54600079,0.9048738
16.54700079,0.00152593
16.54800079,0.00152593
16.54900079,0.4531998
16.55000079,-0.4516739
16.55100079,-0.4516739
16.55200079,0.9048738
16.55300079,-0.4516739
16.55400079,0.4531998
16.55500079,0.00152593
16.55600079,0.00152593
16.55700079,0.4531998
16.55800079,0.4531998
16.55900079,0.00152593
16.56000079,0.4531998
16.56100079,0.4531998
16.56200079,0.00152593
16.56300079,0.4531998
16.56400079,-0.4516739
16.56500079,0.00152593
16.56600079,-0.4516739
16.56700079,-0.9048738
16.56800079,-0.4516739
16.56900079,0.9048738
16.57000079,0.00152593
16.57100079,-0.4516739
16.57200079,0.9048738
16.57300079,0.00152593
16.57400079,0.00152593
16.57500079,0.00152593
16.57600079,0.4531998
16.57700079,1.358074
16.57800079,0.00152593
16.57900079,0.4531998
16.58000079,0.00152593
16.58100079,-0.4516739
16.58200079,-0.4516739
16.58300079,0.9048738
16.58400079,0.4531998
16.58500079,0.4531998
16.58600079,0.9048738
16.58700079,-0.4516739
16.58800079,0.4531998
16.58900079,0.00152593
16.59000079,-0.9048738
16.59100079,0.9048738
16.59200079,-0.4516739
16.59300079,0.00152593
16.59400079,0.00152593
16.59500079,0.00152593
16.59600079,-0.9048738
16.59700079,0.9048738
16.59800079,-0.4516739
16.59900079,0.9048738
16.60000079,0.4531998
16.60100079,-0.4516739
16.60200079,0.4531998
16.60300079,0.4531998
16.60400079,0.00152593
16.60500079,0.00152593
16.60600079,0.00152593
16.60700079,0.4531998
16.60800079,0.4531998
16.60900079,-0.4516739
16.61000079,0.9048738
16.61100079,0.9048738
16.61200079,-0.4516739
16.61300079,0.4531998
16.61400079,-0.4516739
16.61500079,-0.4516739
16.61600079,0.00152593
16.61700079,0.9048738
16.61800079,0.4531998
16.61900079,0.00152593
16.62000079,0.9048738
16.62100079,0.00152593
16.62200079,0.4531998
16.62300079,-0.4516739
16.62400079,0.9048738
16.62500079,0.4531998
16.62600079,-0.9048738
16.62700079,0.4531998
16.62800079,0.00152593
16.62900079,0.9048738
16.63000079,-0.4516739
16.63100079,0.9048738
16.63200079,2.264473
16.63300079,0.4531998
16.63400079,-0.9048738
16.63500079,0.00152593
16.63600079,0.00152593
16.63700079,0.4531998
16.63800079,0.9048738
16.63900079,0.4531998
16.64000079,-0.4516739
16.64100079,0.9048738
16.64200079,1.811274
16.64300079,0.4531998
16.64400079,0.00152593
16.64500079,-0.4516739
16.64600079,0.00152593
16.64700079,0.9048738
16.64800079,-2.264473
16.64900079,-0.4516739
16.65000079,-0.9048738
16.65100079,-0.9048738
16.65200079,-0.4516739
16.65300079,-0.4516739
16.65400079,0.9048738
16.65500079,0.4531998
16.65600079,0.9048738
16.65700079,1.358074
16.65800079,0.00152593
16.65900079,1.811274
16.66000079,1.811274
16.66100079,0.9048738
16.66200079,0.9048738
16.66300079,-0.9048738
16.66400079,1.358074
16.66500079,0.00152593
16.66600079,-0.4516739
16.66700079,-0.4516739
16.66800079,0.00152593
16.66900079,0.00152593
16.67000079,-0.4516739
16.67100079,0.4531998
16.67200079,0.00152593
16.67300079,0.4531998
16.67400079,0.00152593
16.67500079,0.00152593
16.67600079,-0.4516739
16.67700079,0.4531998
16.67800079,-0.4516739
16.67900079,0.00152593
16.68000079,0.4531998
16.68100079,-0.4516739
16.68200079,-0.4516739
16.68300079,0.4531998
16.68400079,0.4531998
16.68500079,0.00152593
16.68600079,-0.9048738
16.68700079,0.4531998
16.68800079,0.4531998
16.68900079,0.00152593
16.69000079,0.4531998
16.69100079,0.00152593
16.69200079,0.00152593
16.69300079,0.4531998
16.69400079,0.4531998
16.69500079,-0.4516739
16.69600079,0.4531998
16.69700079,-0.9048738
16.69800079,0.00152593
16.69900079,0.00152593
16.70000079,-0.9048738
16.70100079,-0.4516739
16.70200079,0.00152593
16.70300079,0.00152593
16.70400079,-0.4516739
16.70500079,-0.4516739
16.70600079,1.358074
16.70700079,0.9048738
16.70800079,0.4531998
16.70900079,0.9048738
16.71000079,0.4531998
16.71100079,-0.4516739
16.71200079,0.00152593
16.71300079,0.00152593
16.71400079,0.4531998
16.71500079,0.4531998
16.71600079,1.358074
16.71700079,-0.4516739
16.71800079,-0.9048738
16.71900079,0.4531998
16.72000079,0.9048738
16.72100079,0.4531998
16.72200079,0.4531998
16.72300079,0.9048738
16.72400079,-0.4516739
16.72500079,0.4531998
16.72600079,0.9048738
16.72700079,-0.9048738
16.72800079,0.4531998
16.72900079,-0.4516739
16.73000079,0.9048738
16.73100079,0.00152593
16.73200079,0.00152593
16.73300079,-0.4516739
16.73400079,-0.4516739
16.73500079,0.4531998
16.73600079,0.00152593
16.73700079,0.9048738
16.7380008,0.00152593
16.7390008,0.4531998
16.7400008,0.00152593
16.7410008,0.9048738
16.7420008,0.00152593
16.7430008,0.00152593
16.7440008,0.9048738
16.7450008,-0.4516739
16.7460008,-0.9048738
16.7470008,0.00152593
16.7480008,0.00152593
16.7490008,0.9048738
16.7500008,-0.4516739
16.7510008,0.00152593
16.7520008,0.9048738
16.7530008,0.9048738
16.7540008,0.00152593
16.7550008,-0.4516739
16.7560008,0.9048738
16.7570008,0.4531998
16.7580008,-0.4516739
16.7590008,0.00152593
16.7600008,1.358074
16.7610008,0.00152593
16.7620008,0.9048738
16.7630008,-0.9048738
16.7640008,0.00152593
16.7650008,0.9048738
16.7660008,0.4531998
16.7670008,-0.4516739
16.7680008,0.4531998
16.7690008,0.9048738
16.7700008,0.4531998
16.7710008,0.00152593
16.7720008,-0.4516739
16.7730008,0.4531998
16.7740008,1.811274
16.7750008,0.9048738
16.7760008,-0.9048738
16.7770008,0.4531998
16.7780008,0.9048738
16.7790008,-1.811274
16.7800008,0.00152593
16.7810008,0.9048738
16.7820008,0.9048738
16.7830008,0.00152593
16.7840008,0.00152593
16.7850008,-0.4516739
16.7860008,-0.4516739
16.7870008,-0.4516739
16.7880008,-0.4516739
16.7890008,0.9048738
16.7900008,0.00152593
16.7910008,-0.9048738
16.7920008,0.00152593
16.7930008,-1.358074
16.7940008,0.9048738
16.7950008,0.4531998
16.7960008,0.00152593
16.7970008,0.00152593
16.7980008,1.358074
16.7990008,0.9048738
16.8000008,0.4531998
16.8010008,0.00152593
16.8020008,0.00152593
16.8030008,0.9048738
16.8040008,0.00152593
16.8050008,0.9048738
16.8060008,-0.4516739
16.8070008,0.00152593
16.8080008,0.00152593
16.8090008,0.9048738
16.8100008,0.00152593
16.8110008,0.9048738
16.8120008,-0.4516739
16.8130008,0.4531998
16.8140008,0.00152593
16.8150008,0.00152593
16.8160008,0.4531998
16.8170008,0.9048738
16.8180008,0.4531998
16.8190008,0.4531998
16.8200008,-0.4516739
16.8210008,0.00152593
16.8220008,0.00152593
16.8230008,0.4531998
16.8240008,0.00152593
16.8250008,0.4531998
16.8260008,0.4531998
16.8270008,-0.9048738
16.8280008,0.00152593
16.8290008,0.9048738
16.8300008,0.4531998
16.8310008,0.4531998
16.8320008,0.00152593
16.8330008,-0.4516739
16.8340008,0.4531998
16.8350008,0.4531998
16.8360008,0.00152593
16.8370008,0.00152593
16.8380008,0.00152593
16.8390008,0.9048738
16.8400008,-1.358074
16.8410008,0.00152593
16.8420008,0.4531998
16.8430008,0.4531998
16.8440008,0.4531998
16.8450008,0.9048738
16.8460008,-0.4516739
16.8470008,0.4531998
16.8480008,-0.9048738
16.8490008,0.9048738
16.8500008,0.4531998
16.8510008,0.4531998
16.8520008,0.00152593
16.8530008,0.00152593
16.8540008,0.9048738
16.8550008,0.4531998
16.8560008,-0.9048738
16.8570008,0.9048738
16.8580008,0.00152593
16.8590008,-0.4516739
16.8600008,0.00152593
16.8610008,1.358074
16.8620008,0.4531998
16.8630008,-0.4516739
16.8640008,0.9048738
16.8650008,0.9048738
16.8660008,0.9048738
16.8670008,0.00152593
16.8680008,-0.4516739
16.8690008,0.4531998
16.8700008,0.00152593
16.8710008,0.00152593
16.8720008,0.4531998
16.8730008,-0.4516739
16.8740008,0.00152593
16.8750008,-0.4516739
16.8760008,0.4531998
16.8770008,-0.9048738
16.8780008,0.4531998
16.8790008,0.00152593
16.8800008,-0.4516739
16.8810008,0.4531998
16.8820008,0.4531998
16.8830008,0.4531998
16.8840008,-0.4516739
16.8850008,-0.4516739
16.8860008,0.4531998
16.8870008,0.4531998
16.8880008,0.00152593
16.8890008,0.00152593
16.8900008,0.9048738
16.8910008,0.4531998
16.8920008,0.00152593
16.8930008,0.00152593
16.8940008,0.00152593
16.8950008,-0.4516739
16.8960008,0.00152593
16.8970008,0.00152593
16.8980008,0.00152593
16.8990008,-0.4516739
16.9000008,0.4531998
16.9010008,-0.4516739
16.9020008,0.00152593
16.9030008,-0.4516739
16.9040008,0.4531998
16.9050008,0.00152593
16.9060008,0.00152593
16.9070008,-0.9048738
16.9080008,0.00152593
16.9090008,-0.9048738
16.9100008,0.9048738
16.9110008,-0.4516739
16.9120008,0.4531998
16.9130008,0.4531998
16.9140008,0.00152593
16.9150008,0.4531998
16.9160008,0.9048738
16.9170008,0.00152593
16.9180008,-0.9048738
16.9190008,0.00152593
16.9200008,-0.4516739
16.9210008,0.4531998
16.9220008,-0.4516739
16.9230008,0.00152593
16.9240008,0.00152593
16.9250008,-0.9048738
16.9260008,0.4531998
16.9270008,0.4531998
16.9280008,0.9048738
16.9290008,-0.4516739
16.9300008,0.4531998
16.9310008,-0.9048738
16.9320008,0.00152593
16.9330008,0.9048738
16.9340008,0.9048738
16.9350008,0.4531998
16.9360008,0.00152593
16.9370008,0.4531998
16.9380008,-0.4516739
16.9390008,0.00152593
16.9400008,-0.4516739
16.9410008,0.00152593
16.9420008,0.4531998
16.9430008,0.00152593
16.9440008,-0.4516739
16.9450008,-0.9048738
16.9460008,0.9048738
16.9470008,0.4531998
16.9480008,0.00152593
16.94900081,0.4531998
16.95000081,0.00152593
16.95100081,-0.4516739
16.95200081,0.9048738
16.95300081,1.358074
16.95400081,0.9048738
16.95500081,0.00152593
16.95600081,0.4531998
16.95700081,0.9048738
16.95800081,-0.4516739
16.95900081,0.00152593
16.96000081,0.4531998
16.96100081,0.00152593
16.96200081,0.9048738
16.96300081,-0.4516739
16.96400081,0.4531998
16.96500081,0.00152593
16.96600081,-1.358074
16.96700081,0.9048738
16.96800081,0.00152593
16.96900081,0.00152593
16.97000081,0.9048738
16.97100081,0.9048738
16.97200081,0.00152593
16.97300081,1.358074
16.97400081,-0.9048738
16.97500081,-0.4516739
16.97600081,0.9048738
16.97700081,0.9048738
16.97800081,0.00152593
16.97900081,-0.4516739
16.98000081,0.9048738
16.98100081,-0.4516739
16.98200081,0.9048738
16.98300081,0.00152593
16.98400081,0.00152593
16.98500081,-0.4516739
16.98600081,0.4531998
16.98700081,0.00152593
16.98800081,0.00152593
16.98900081,0.4531998
16.99000081,1.358074
16.99100081,1.358074
16.99200081,0.9048738
16.99300081,0.00152593
16.99400081,0.00152593
16.99500081,0.4531998
16.99600081,0.9048738
16.99700081,0.4531998
16.99800081,-0.4516739
16.99900081,-0.4516739
17.00000081,0.00152593
17.00100081,-0.4516739
17.00200081,0.00152593
17.00300081,0.00152593
17.00400081,0.00152593
17.00500081,0.00152593
17.00600081,0.4531998
17.00700081,0.00152593
17.00800081,0.00152593
17.00900081,1.811274
17.01000081,0.4531998
17.01100081,0.00152593
17.01200081,-0.4516739
17.01300081,0.4531998
17.01400081,0.4531998
17.01500081,0.00152593
17.01600081,0.4531998
17.01700081,0.4531998
17.01800081,0.4531998
17.01900081,-0.4516739
17.02000081,0.9048738
17.02100081,0.9048738
17.02200081,0.9048738
17.02300081,0.4531998
17.02400081,0.4531998
17.02500081,-0.4516739
17.02600081,0.4531998
17.02700081,-0.9048738
17.02800081,0.4531998
17.02900081,0.9048738
17.03000081,-0.4516739
17.03100081,0.4531998
17.03200081,-0.4516739
17.03300081,-0.4516739
17.03400081,-0.9048738
17.03500081,-0.4516739
17.03600081,0.9048738
17.03700081,0.9048738
17.03800081,0.9048738
17.03900081,-0.4516739
17.04000081,0.9048738
17.04100081,0.4531998
17.04200081,0.4531998
