Time;Channel A;Channel B
(s);(V);(V)

0,00000000;0,76059090;0,33451350
0,00666670;0,75570750;0,32963010
0,01333340;0,77646200;0,33451350
0,02000010;0,78134540;0,33451350
0,02666680;0,76059090;0,32963010
0,03333350;0,77157860;0,34061770
0,04000020;0,77646200;0,33451350
0,04666690;0,76547430;0,32474670
0,05333360;0,77646200;0,34061770
0,06000030;0,77646200;0,32963010
0,06666700;0,76547430;0,33451350
0,07333370;0,77157860;0,34061770
0,08000040;0,78744960;0,33451350
0,08666710;0,77157860;0,32963010
0,09333380;0,78134540;0,33451350
0,10000050;0,78744960;0,34061770
0,10666720;0,76547430;0,32963010
0,11333390;0,76059090;0,32963010
0,12000060;0,77646200;0,32963010
0,12666730;0,76059090;0,31864240
0,13333400;0,78134540;0,32963010
0,14000070;0,76547430;0,34061770
0,14666740;0,76547430;0,33451350
0,15333410;0,77646200;0,34061770
0,16000080;0,77646200;0,34061770
0,16666750;0,77157860;0,32474670
0,17333420;0,77157860;0,32963010
0,18000090;0,77646200;0,33451350
0,18666760;0,77646200;0,33451350
0,19333430;0,77646200;0,34061770
0,20000100;0,77646200;0,33451350
0,20666770;0,77157860;0,31864240
0,21333440;0,76547430;0,32474670
0,22000110;0,77157860;0,33451350
0,22666780;0,76547430;0,32963010
0,23333450;0,78134540;0,34061770
0,24000120;0,77646200;0,33451350
0,24666790;0,77157860;0,33451350
0,25333460;0,76547430;0,34550120
0,26000130;0,77646200;0,33451350
0,26666800;0,76547430;0,31864240
0,27333470;0,77157860;0,33451350
0,28000140;0,76547430;0,33451350
0,28666810;0,76547430;0,33451350
0,29333480;0,76547430;0,33451350
0,30000150;0,76547430;0,32963010
0,30666819;0,75570750;0,32474670
0,31333489;0,77646200;0,33451350
0,32000159;0,77157860;0,34550120
0,32666829;0,76059090;0,33451350
0,33333499;0,77157860;0,34550120
0,34000169;0,77157860;0,32963010
0,34666839;0,77157860;0,32474670
0,35333509;0,77646200;0,34061770
0,36000179;0,77646200;0,34061770
0,36666849;0,77157860;0,32474670
0,37333519;0,77157860;0,34061770
0,38000189;0,77157860;0,32474670
0,38666859;0,77157860;0,33451350
0,39333529;0,77646200;0,32963010
0,40000199;0,77157860;0,32963010
0,40666869;0,76547430;0,32963010
0,41333539;0,79233300;0,34061770
0,42000209;0,76547430;0,32474670
0,42666879;0,78134540;0,32963010
0,43333549;0,78134540;0,32963010
0,44000219;0,76547430;0,33451350
0,44666889;0,76059090;0,32474670
0,45333559;0,77157860;0,32474670
0,46000229;0,77157860;0,33451350
0,46666899;0,76059090;0,32963010
0,47333569;0,76547430;0,33451350
0,48000239;0,76059090;0,32963010
0,48666909;0,76547430;0,34061770
0,49333579;0,77646200;0,33451350
0,50000249;0,77646200;0,33451350
0,50666919;0,76059090;0,33451350
0,51333589;0,77646200;0,32963010
0,52000259;0,76547430;0,32963010
0,52666929;0,77157860;0,32963010
0,53333599;0,78134540;0,32474670
0,54000269;0,76547430;0,32963010
0,54666939;0,76059090;0,32474670
0,55333609;0,76059090;0,33451350
0,56000279;0,77157860;0,32963010
0,56666949;0,76547430;0,34061770
0,57333619;0,77646200;0,33451350
