Time;Channel A;Channel B
(s);(V);(V)

0,00000000;1,33683300;0,56525460
0,00666670;1,34171700;0,56037120
0,01333340;1,34782100;0,56037120
0,02000010;1,34782100;0,55548780
0,02666680;1,33195000;0,56525460
0,03333350;1,34171700;0,57013800
0,04000020;1,34782100;0,56525460
0,04666690;1,35270400;0,55548780
0,05333360;1,35270400;0,57013800
0,06000030;1,34171700;0,56037120
0,06666700;1,32096200;0,56037120
0,07333370;1,34171700;0,57013800
0,08000040;1,34782100;0,56037120
0,08666710;1,34171700;0,56037120
0,09333380;1,33683300;0,56525460
0,10000050;1,34782100;0,56037120
0,10666720;1,33683300;0,56037120
0,11333390;1,35270400;0,56525460
0,12000060;1,34171700;0,57013800
0,12666730;1,33683300;0,57624220
0,13333400;1,34782100;0,56525460
0,14000070;1,34782100;0,57013800
0,14666740;1,34171700;0,56525460
0,15333410;1,34171700;0,56037120
0,16000080;1,33683300;0,56525460
0,16666750;1,33683300;0,57624220
0,17333420;1,34171700;0,56037120
0,18000090;1,34171700;0,56525460
0,18666760;1,34782100;0,56037120
0,19333430;1,33195000;0,57013800
0,20000100;1,34171700;0,57013800
0,20666770;1,34171700;0,56525460
0,21333440;1,33683300;0,56525460
0,22000110;1,34782100;0,56037120
0,22666780;1,34171700;0,56037120
0,23333450;1,33683300;0,56525460
0,24000120;1,33683300;0,57013800
0,24666790;1,33683300;0,57013800
0,25333460;1,34782100;0,57013800
0,26000130;1,32584500;0,57013800
0,26666800;1,33683300;0,56525460
0,27333470;1,34171700;0,58112560
0,28000140;1,34782100;0,56037120
0,28666810;1,33195000;0,57013800
0,29333480;1,34782100;0,56525460
0,30000150;1,34171700;0,56525460
0,30666819;1,34171700;0,54938350
0,31333489;1,34171700;0,57624220
0,32000159;1,35270400;0,56525460
0,32666829;1,33195000;0,56037120
0,33333499;1,35270400;0,57013800
0,34000169;1,34171700;0,57013800
0,34666839;1,34782100;0,56525460
0,35333509;1,34171700;0,57624220
0,36000179;1,34782100;0,56037120
0,36666849;1,34171700;0,56525460
0,37333519;1,34171700;0,57624220
0,38000189;1,35270400;0,57624220
0,38666859;1,33683300;0,55548780
0,39333529;1,35270400;0,57013800
0,40000199;1,33683300;0,57624220
0,40666869;1,34782100;0,56525460
0,41333539;1,34171700;0,56525460
0,42000209;1,34171700;0,56525460
0,42666879;1,32584500;0,56037120
0,43333549;1,34782100;0,57013800
0,44000219;1,35270400;0,56525460
0,44666889;1,34171700;0,56525460
0,45333559;1,33683300;0,56037120
0,46000229;1,33683300;0,57013800
0,46666899;1,32584500;0,56525460
0,47333569;1,34171700;0,57013800
0,48000239;1,34171700;0,56525460
0,48666909;1,34782100;0,57013800
0,49333579;1,34782100;0,57013800
0,50000249;1,34171700;0,56525460
0,50666919;1,33683300;0,56037120
0,51333589;1,34171700;0,57013800
0,52000259;1,34171700;0,57013800
0,52666929;1,35270400;0,57013800
0,53333599;1,34782100;0,56525460
0,54000269;1,34171700;0,56037120
0,54666939;1,34171700;0,56037120
0,55333609;1,34782100;0,56037120
0,56000279;1,34782100;0,56037120
0,56666949;1,34171700;0,55548780
0,57333619;1,34171700;0,57013800
