Time;Channel A;Channel B
(s);(V);(V)

0,00000000;4,17531400;1,57734100
0,00666670;4,18141800;1,58222400
0,01333340;4,19118500;1,56147000
0,02000010;4,18630200;1,57734100
0,02666680;4,18141800;1,58710800
0,03333350;4,18141800;1,57734100
0,04000020;4,18141800;1,57123700
0,04666690;4,18141800;1,58222400
0,05333360;4,17043100;1,57123700
0,06000030;4,19728900;1,57123700
0,06666700;4,18141800;1,57734100
0,07333370;4,18141800;1,57123700
0,08000040;4,18141800;1,56147000
0,08666710;4,18141800;1,56635300
0,09333380;4,18141800;1,56635300
0,10000050;4,18141800;1,57734100
0,10666720;4,18141800;1,58222400
0,11333390;4,19118500;1,56635300
0,12000060;4,19118500;1,56147000
0,12666730;4,18141800;1,57734100
0,13333400;4,18630200;1,58222400
0,14000070;4,18630200;1,57123700
0,14666740;4,18630200;1,58222400
0,15333410;4,18141800;1,57734100
0,16000080;4,18141800;1,56147000
0,16666750;4,18141800;1,57123700
0,17333420;4,19118500;1,57123700
0,18000090;4,18141800;1,56635300
0,18666760;4,19728900;1,58222400
0,19333430;4,17043100;1,58710800
0,20000100;4,18141800;1,57123700
0,20666770;4,18630200;1,58222400
0,21333440;4,17043100;1,57123700
0,22000110;4,17531400;1,57123700
0,22666780;4,18141800;1,58222400
0,23333450;4,18141800;1,57123700
0,24000120;4,18630200;1,57734100
0,24666790;4,18630200;1,57123700
0,25333460;4,18141800;1,56635300
0,26000130;4,18141800;1,57123700
0,26666800;4,18141800;1,57734100
0,27333470;4,18141800;1,55536600
0,28000140;4,17043100;1,57123700
0,28666810;4,18141800;1,55536600
0,29333480;4,18141800;1,56635300
0,30000150;4,18141800;1,57123700
0,30666819;4,18141800;1,57123700
0,31333489;4,18141800;1,57123700
0,32000159;4,18630200;1,56635300
0,32666829;4,18141800;1,57734100
0,33333499;4,17531400;1,57123700
0,34000169;4,17531400;1,56635300
0,34666839;4,18630200;1,57123700
0,35333509;4,18630200;1,57123700
0,36000179;4,18141800;1,56635300
0,36666849;4,18141800;1,57734100
0,37333519;4,18141800;1,57734100
0,38000189;4,17043100;1,58222400
0,38666859;4,17531400;1,57123700
0,39333529;4,19118500;1,56635300
0,40000199;4,17043100;1,57734100
0,40666869;4,18141800;1,57123700
0,41333539;4,18141800;1,57734100
0,42000209;4,18630200;1,57123700
0,42666879;4,18141800;1,57123700
0,43333549;4,18630200;1,57123700
0,44000219;4,17531400;1,55536600
0,44666889;4,18141800;1,57123700
0,45333559;4,17531400;1,57123700
0,46000229;4,18141800;1,57123700
0,46666899;4,19118500;1,58710800
0,47333569;4,17531400;1,58222400
0,48000239;4,19118500;1,57123700
0,48666909;4,18141800;1,57123700
0,49333579;4,17531400;1,57123700
0,50000249;4,17043100;1,57734100
0,50666919;4,17531400;1,58222400
0,51333589;4,18141800;1,57734100
0,52000259;4,18141800;1,56147000
0,52666929;4,17531400;1,57123700
0,53333599;4,18141800;1,57734100
0,54000269;4,17043100;1,57734100
0,54666939;4,17531400;1,57734100
0,55333609;4,17043100;1,58222400
0,56000279;4,18630200;1,56635300
0,56666949;4,18141800;1,57123700
0,57333619;4,18141800;1,57734100
